id,Bayesian,proba_0,proba_1
21987,1,3.1705233155274954e-15,1.0
21988,0,1.0,0.0
21989,0,1.0,5.506490713968078e-37
21990,1,0.0008307064565828222,0.999169293543211
21991,0,1.0,3.0227440556028555e-81
21992,1,6.372446459408379e-15,1.0
21993,1,2.639957487609063e-07,0.9999997360043047
21994,0,1.0,8.80592573307617e-14
21995,1,0.16513569494054126,0.8348643050594331
21996,0,1.0,1.8976792105175122e-267
21997,0,0.9999997227512651,2.7724883565827926e-07
21998,0,1.0,3.117809134987448e-89
21999,0,1.0,1.215551659672117e-140
22000,0,1.0,2.3799973809244563e-39
22001,1,2.989765368363453e-18,1.0
22002,0,0.9995336019251405,0.00046639807508633865
22003,1,6.594657192736835e-31,1.0
22004,1,9.756531429408322e-13,0.9999999999990905
22005,1,3.71865452502674e-44,1.0
22006,1,7.555895306514697e-13,0.9999999999992042
22007,0,1.0,8.459095324036224e-44
22008,0,1.0,4.661664747808043e-53
22009,0,1.0,2.5257100038617656e-25
22010,0,1.0,1.11135658408083e-31
22011,1,8.429515753800955e-26,1.0
22012,0,0.9999990331966855,9.668031768344402e-07
22013,0,1.0,1.402219578478702e-150
22014,0,1.0,2.2309922068957217e-31
22015,0,1.0,1.2738545426512896e-97
22016,0,1.0,1.1204423400921306e-50
22017,0,1.0,1.2970099806955209e-165
22018,0,1.0,2.0727270568586552e-75
22019,1,1.2918594965934176e-24,1.0
22020,1,2.230446813894914e-17,1.0
22021,1,4.368907064004273e-194,1.0
22022,0,1.0,1.0030081391250529e-66
22023,1,0.2964727135626793,0.7035272864373315
22024,0,1.0,1.38730536070561e-22
22025,0,0.9999999999888587,1.1193885686469207e-11
22026,1,0.12465193783953789,0.8753480621604606
22027,1,0.0,1.0
22028,0,1.0,3.031699023323082e-22
22029,1,1.8213352827936946e-19,1.0
22030,1,1.1494004844384274e-13,1.0
22031,1,7.681816743794785e-23,1.0
22032,0,1.0,3.1670511373323415e-60
22033,1,1.7155520846885907e-12,0.9999999999982947
22034,1,1.0583253898211742e-10,0.9999999998940439
22035,0,1.0,1.8841407789787353e-41
22036,0,1.0,1.2087788651999172e-22
22037,0,1.0,4.0244963360774563e-41
22038,1,2.425084841423686e-19,1.0
22039,0,1.0,3.3346763793439886e-99
22040,0,1.0,1.3960473972573496e-71
22041,0,0.8205433212773797,0.17945667872246115
22042,1,0.0005092916763719987,0.9994907083236371
22043,0,1.0,7.632672155872605e-16
22044,0,1.0,3.424507531494625e-94
22045,1,1.1565384487269936e-15,1.0
22046,1,4.369749913237762e-29,1.0
22047,0,1.0,5.097461084599476e-90
22048,0,1.0,1.5806199850885565e-47
22049,1,1.488893659604055e-66,1.0
22050,0,0.9998171887627226,0.00018281123729280545
22051,0,1.0,5.480455252964935e-87
22052,0,1.0,4.44804049541159e-124
22053,1,0.00032639616873663573,0.9996736038312388
22054,1,6.502309836032721e-17,1.0
22055,1,1.7286237202021687e-06,0.9999982713758461
22056,1,6.907824419659524e-100,1.0
22057,1,1.138869302784576e-35,1.0
22058,0,1.0,1.2761003229522872e-23
22059,1,0.03754884935941391,0.9624511506405841
22060,0,1.0,3.822630895404908e-52
22061,1,1.1963764222833979e-32,1.0
22062,1,2.8714161391144322e-67,1.0
22063,0,1.0,1.4590341354760182e-39
22064,0,1.0,1.8462645879725264e-62
22065,1,0.0,1.0
22066,1,1.2562454291917683e-48,1.0
22067,0,1.0,3.2461823087867344e-25
22068,0,1.0,1.2343190782764037e-14
22069,1,2.8203679458536133e-220,1.0
22070,1,0.0,1.0
22071,1,6.278349959465119e-66,1.0
22072,0,0.999999999998181,9.765526249996611e-13
22073,0,0.9999999068609257,9.31389189301826e-08
22074,1,3.785175555312816e-38,1.0
22075,0,1.0,2.635349451610523e-183
22076,0,1.0,1.6967089802685941e-50
22077,0,1.0,3.80396093809227e-16
22078,0,1.0,1.3074184695868545e-64
22079,0,1.0,3.352404167881603e-126
22080,0,0.9999999999049578,9.504886832193898e-11
22081,1,6.414658758565378e-90,1.0
22082,0,1.0,2.1918256047865772e-38
22083,0,1.0,7.818255403691606e-90
22084,0,1.0,8.373268497030426e-133
22085,1,0.3248709537113074,0.6751290462891362
22086,0,0.7914638777428847,0.2085361222569734
22087,1,5.752727268213844e-56,1.0
22088,0,1.0,5.963134868328047e-37
22089,1,5.911656554865292e-52,1.0
22090,1,2.895427628443014e-05,0.9999710457236886
22091,0,1.0,3.587922937223894e-220
22092,1,6.299009345372073e-239,1.0
22093,1,0.0003172279987067325,0.999682772001295
22094,0,0.9999999448896248,5.511046268196579e-08
22095,0,0.9999998121411585,1.8785904283015543e-07
22096,1,5.810139039138839e-25,1.0
22097,0,1.0,5.243805341921882e-76
22098,0,1.0,4.409015544367654e-25
22099,0,1.0,5.339380756526689e-65
22100,0,0.9999999999995453,5.595775108116111e-13
22101,0,1.0,1.4311578413250477e-53
22102,1,0.0014932872602845466,0.9985067127397312
22103,0,1.0,2.0878361769701737e-45
22104,1,0.00018402939520035833,0.9998159706048134
22105,0,0.9999999996853148,3.146923150844486e-10
22106,0,1.0,5.3796449253231515e-27
22107,0,1.0,9.096899410631022e-117
22108,1,4.920937097955695e-11,0.9999999999507736
22109,0,1.0,1.386151773373903e-127
22110,1,2.3002925885319522e-12,0.9999999999972715
22111,1,9.725506214231333e-15,1.0
22112,1,8.133939656540676e-21,1.0
22113,1,5.0381094655963245e-21,1.0
22114,0,1.0,2.0656768010655602e-16
22115,1,1.3665070101702446e-97,1.0
22116,0,1.0,3.730507055140853e-86
22117,0,1.0,8.35832963776487e-127
22118,0,1.0,3.882546442080629e-24
22119,0,1.0,5.420708138182765e-178
22120,1,1.59749839799491e-39,1.0
22121,1,7.344761318572168e-20,1.0
22122,1,4.799137874652169e-05,0.9999520086212537
22123,0,1.0,1.3777923662805902e-31
22124,1,9.18264005740403e-11,0.999999999908141
22125,0,1.0,1.3007776254951046e-23
22126,1,6.241760395971261e-66,1.0
22127,1,7.434394548041335e-15,1.0
22128,0,1.0,2.1597975833536822e-24
22129,0,1.0,8.126745181323388e-95
22130,0,0.999972628021986,2.737197791708687e-05
22131,1,2.4355853116367474e-19,1.0
22132,0,1.0,1.3444949733947143e-66
22133,1,1.556867297935469e-05,0.9999844313269961
22134,0,1.0,2.0330851703650402e-111
22135,0,1.0,6.52486281625218e-59
22136,0,1.0,4.725385249825208e-21
22137,0,1.0,1.6999392003052475e-15
22138,0,0.999999999986585,1.3397430428442886e-11
22139,0,0.9999999931637831,6.836271194421522e-09
22140,0,1.0,1.1497176845697043e-121
22141,1,0.00010402705546629528,0.9998959729443101
22142,1,1.7754227701382655e-160,1.0
22143,0,1.0,8.862829123787882e-39
22144,1,5.121876921948116e-06,0.9999948781231043
22145,0,1.0,2.5024483359782598e-20
22146,0,1.0,5.032500884052676e-33
22147,1,3.030490446516001e-16,1.0
22148,0,1.0,5.634871942422711e-150
22149,1,3.7095449728821148e-96,1.0
22150,0,1.0,4.069604007840759e-133
22151,0,1.0,1.2338421759366296e-21
22152,1,1.3663059905787694e-12,0.9999999999986358
22153,0,1.0,1.5550945834458563e-28
22154,0,1.0,4.2900377369736724e-44
22155,1,2.0438886496869537e-25,1.0
22156,0,1.0,2.8334191952989984e-91
22157,1,8.656770651382935e-22,1.0
22158,0,1.0,6.600448798574405e-15
22159,1,2.072156158475215e-84,1.0
22160,1,1.1827021589732328e-143,1.0
22161,1,7.867458529242078e-25,1.0
22162,0,1.0,1.1738510339742631e-51
22163,0,1.0,1.606102301703079e-193
22164,0,1.0,7.85582329712907e-97
22165,1,8.031480948349933e-25,1.0
22166,1,0.022475667071882605,0.977524332928101
22167,0,1.0,3.574556114874141e-22
22168,1,1.2045612354994009e-18,1.0
22169,1,1.296739107343639e-15,1.0
22170,0,1.0,5.564989311145424e-14
22171,0,1.0,0.0
22172,1,5.293396160727156e-25,1.0
22173,0,1.0,3.732852893702258e-92
22174,1,3.529679114897753e-20,1.0
22175,0,1.0,2.1956356514749834e-109
22176,0,1.0,1.3144152093155302e-101
22177,0,1.0,4.612474621915146e-52
22178,1,4.740089966418355e-10,0.9999999995261533
22179,0,1.0,5.142079472187432e-116
22180,0,0.9999999977583229,2.2415994013362065e-09
22181,1,1.7193768269914232e-08,0.9999999828062301
22182,0,1.0,1.0593987501692494e-14
22183,0,1.0,1.4882502082139635e-129
22184,1,2.933719958492535e-10,0.999999999706688
22185,1,0.0047768582528563,0.9952231417471137
22186,1,2.550530459794582e-21,1.0
22187,0,1.0,1.853871111796522e-94
22188,0,1.0,3.501805927097278e-85
22189,0,0.999999999964075,3.581685417666944e-11
22190,1,5.085700831448426e-32,1.0
22191,0,1.0,1.3650254774943441e-37
22192,1,1.3800250416982233e-30,1.0
22193,1,2.854588437229358e-51,1.0
22194,0,1.0,5.95221588958319e-53
22195,1,3.3143045957655197e-10,0.9999999996686029
22196,0,0.9999999999972715,2.9683382843468688e-12
22197,1,3.91238705723051e-05,0.99996087612944
22198,1,0.028338163288117384,0.9716618367118837
22199,0,1.0,4.8547277089632723e-116
22200,0,1.0,1.173175300791936e-177
22201,0,1.0,1.2321253008851319e-14
22202,0,1.0,4.383302841429484e-24
22203,1,6.5412748146398985e-06,0.9999934587251784
22204,0,0.9419612425131871,0.05803875748676835
22205,0,1.0,3.6504183616014645e-137
22206,1,1.5236081881399854e-15,1.0
22207,0,1.0,3.106522908918075e-138
22208,1,1.9915652423248085e-31,1.0
22209,1,2.532014332179951e-36,1.0
22210,0,1.0,5.919051111202916e-185
22211,0,0.9999821271500108,1.7872850127610267e-05
22212,1,1.5487266537032184e-18,1.0
22213,1,3.8629908530633e-40,1.0
22214,1,3.01659698645501e-70,1.0
22215,0,1.0,2.1707821404693385e-121
22216,0,0.9999999451924866,5.480731850986974e-08
22217,1,6.685584874603212e-21,1.0
22218,0,1.0,1.2965978008138414e-63
22219,1,1.2674372632640804e-116,1.0
22220,0,1.0,8.624065784764049e-236
22221,0,1.0,8.500181186171773e-51
22222,1,5.023236680579523e-60,1.0
22223,0,0.9999999999827196,1.732742129931854e-11
22224,1,1.0915749318085764e-08,0.9999999890842446
22225,1,0.0,1.0
22226,0,1.0,4.256539295521308e-171
22227,0,1.0,4.625281941324772e-51
22228,1,1.179687874785951e-22,1.0
22229,1,0.2570819675717225,0.7429180324281709
22230,1,9.321392815380322e-07,0.9999990678606788
22231,1,1.7182376796632991e-06,0.9999982817622577
22232,0,1.0,7.513506104146311e-107
22233,0,0.9999999946426215,5.357469661702373e-09
22234,0,1.0,2.4394682461685546e-46
22235,0,1.0,2.8882259029966336e-91
22236,1,0.04125701897422563,0.9587429810255946
22237,1,3.0893857926654827e-31,1.0
22238,1,5.270475406764698e-175,1.0
22239,1,6.278474948201745e-55,1.0
22240,0,0.9999979001221838,2.0998778000447415e-06
22241,0,1.0,3.2215647249957784e-98
22242,1,7.305284388939845e-38,1.0
22243,0,1.0,4.1069685199388563e-147
22244,1,1.2124652796437862e-09,0.9999999987875299
22245,1,3.2073105081375407e-97,1.0
22246,1,6.9752579072412035e-06,0.9999930247420235
22247,0,1.0,4.1079928867971655e-91
22248,1,6.926581123669945e-07,0.999999307341808
22249,0,1.0,3.6172603651095873e-88
22250,0,0.9999623159833114,3.7684016684087373e-05
22251,0,1.0,2.477280381735303e-83
22252,1,4.7240858100714795e-45,1.0
22253,0,0.9999146566441304,8.534335589746728e-05
22254,0,1.0,9.065217214921102e-76
22255,0,1.0,1.4783583679217048e-52
22256,0,0.9971789302540952,0.002821069745902368
22257,0,1.0,1.2714074335277334e-17
22258,1,9.03389799339272e-30,1.0
22259,1,1.0388275475991062e-10,0.9999999998963176
22260,1,2.912275323942423e-51,1.0
22261,0,1.0,4.068624193555875e-75
22262,0,1.0,4.3314851520738488e-19
22263,0,0.9999999999993179,6.755322562601295e-13
22264,1,1.3580160813549093e-11,0.9999999999863576
22265,1,4.704440057531279e-55,1.0
22266,0,0.999999496154614,5.038453411220938e-07
22267,0,1.0,2.5372079849937276e-22
22268,1,3.372893059003585e-05,0.9999662710692416
22269,0,1.0,1.480914513832034e-80
22270,0,1.0,6.883233284267841e-90
22271,0,0.9999948979933019,5.102007449705233e-06
22272,1,0.0008630499119964467,0.9991369500878211
22273,1,2.3367055842292548e-49,1.0
22274,0,1.0,6.126177698095081e-69
22275,1,2.4923830010789526e-217,1.0
22276,1,1.1348396436877815e-06,0.999998865160383
22277,0,1.0,1.6988820492920325e-54
22278,1,7.807997463466805e-16,1.0
22279,1,5.786379028443856e-18,1.0
22280,0,1.0,1.1950252703078862e-159
22281,0,1.0,6.001992314133837e-126
22282,1,1.0807381788377032e-43,1.0
22283,1,1.1752458889511353e-39,1.0
22284,0,1.0,1.6698498917449024e-93
22285,0,0.9999999926585588,7.341657316731449e-09
22286,0,0.9055633239177641,0.0944366760821866
22287,0,1.0,1.957896013255648e-73
22288,0,1.0,1.42365838178618e-14
22289,1,3.447050633201547e-22,1.0
22290,0,1.0,1.499408439905594e-98
22291,0,1.0,7.378193084161948e-60
22292,0,0.9999999984700025,1.5300828652991805e-09
22293,1,0.29461318976930995,0.7053868102308422
22294,0,1.0,1.3459308681115543e-42
22295,1,2.0163783012721173e-46,1.0
22296,1,6.881261106415612e-14,1.0
22297,0,1.0,2.2254291234808313e-42
22298,1,1.0178411054984682e-16,1.0
22299,1,1.0368899762445058e-71,1.0
22300,1,7.974753807467832e-123,1.0
22301,1,4.9172937923139556e-23,1.0
22302,0,1.0,7.421179936989504e-74
22303,0,1.0,1.620162177844894e-19
22304,0,0.9999999983706402,1.6293287804877782e-09
22305,1,0.016416409222425085,0.9835835907775811
22306,1,2.540514727589584e-42,1.0
22307,1,4.640436627705289e-16,1.0
22308,0,1.0,9.087249701861398e-71
22309,0,1.0,2.945439536451675e-45
22310,0,0.9999999866661256,1.3333954515633056e-08
22311,0,1.0,9.239886994987214e-18
22312,0,1.0,3.524842286033937e-28
22313,1,0.1983318648111323,0.8016681351888928
22314,1,0.00018405539943826534,0.9998159446005529
22315,1,1.8137597793638305e-84,1.0
22316,1,7.184040303379981e-144,1.0
22317,0,0.9999999999956799,4.230633720467372e-12
22318,0,1.0,2.1307394463213914e-140
22319,0,0.9997520130111518,0.0002479869889014406
22320,0,1.0,6.5396511530387014e-136
22321,1,2.076485532295936e-25,1.0
22322,0,1.0,1.7656504128467752e-19
22323,1,0.0005501500175898775,0.9994498499824088
22324,0,1.0,5.779868930255604e-35
22325,1,1.2016621061105663e-10,0.9999999998799467
22326,1,5.7149250378227714e-30,1.0
22327,0,1.0,1.2900330744150794e-153
22328,1,1.0821449534585703e-08,0.999999989178832
22329,1,4.0353211469671e-08,0.9999999596468577
22330,1,7.300652050724251e-83,1.0
22331,0,0.931552427886004,0.06844757211395482
22332,0,1.0,8.195833100749009e-34
22333,0,0.9999943573450346,5.6426549900406455e-06
22334,1,2.270820841276633e-27,1.0
22335,0,1.0,3.08579814574548e-40
22336,0,1.0,1.6473437167875796e-117
22337,0,1.0,6.638107208094099e-71
22338,1,1.6148744620210818e-24,1.0
22339,0,0.9998543021249853,0.0001456978751066218
22340,0,1.0,5.932662343454861e-56
22341,0,1.0,1.3835025466609445e-76
22342,1,7.961381638637468e-14,0.9999999999999432
22343,0,1.0,7.819656722840694e-106
22344,0,0.9999999979838776,2.016063968200424e-09
22345,0,1.0,1.3297245435517646e-101
22346,0,1.0,1.0469246978615457e-17
22347,0,0.9999999999884039,1.1660535261630092e-11
22348,1,0.3429531253898605,0.6570468746101645
22349,0,1.0,1.9081983933225892e-49
22350,1,7.436663846272455e-70,1.0
22351,0,1.0,2.2833012672110157e-108
22352,1,0.0,1.0
22353,1,6.278349959465119e-66,1.0
22354,1,0.0032277943626070746,0.996772205637291
22355,0,1.0,2.4784134480672626e-46
22356,1,2.177911725268881e-122,1.0
22357,1,2.21712864565075e-180,1.0
22358,1,1.4731213396537243e-06,0.9999985268786468
22359,0,0.9998760991227151,0.00012390087723067528
22360,0,0.999883453221625,0.00011654677819295766
22361,0,1.0,2.3522335353873434e-72
22362,0,1.0,1.662849190845164e-20
22363,0,1.0,1.2733064830348133e-49
22364,1,4.830687615754941e-06,0.999995169312357
22365,1,1.2601078592194181e-118,1.0
22366,0,0.9999987843189615,1.2156809396182755e-06
22367,0,1.0,8.958557157275344e-207
22368,0,1.0,2.301636292436882e-78
22369,0,1.0,9.105403436954975e-89
22370,1,3.981427356811169e-157,1.0
22371,1,3.2719557020290496e-13,0.9999999999995453
22372,1,2.323137418181397e-27,1.0
22373,0,1.0,2.7255958853331066e-25
22374,0,1.0,1.6940159254457463e-104
22375,0,1.0,3.7122956566454866e-75
22376,0,1.0,2.620961193776248e-28
22377,0,1.0,1.3775469400946878e-27
22378,1,5.33349886227199e-97,1.0
22379,1,1.4975239965956618e-77,1.0
22380,0,1.0,5.449392228567015e-63
22381,1,1.5670516200128326e-62,1.0
22382,1,1.1508824014710006e-43,1.0
22383,1,3.1842354616234785e-84,1.0
22384,0,1.0,1.3656282009280612e-25
22385,1,0.11588914249626302,0.884110857503735
22386,1,2.4059094164479427e-40,1.0
22387,1,3.5251575338985324e-99,1.0
22388,0,1.0,1.0397178651180528e-175
22389,0,0.9999749288386393,2.5071161180383453e-05
22390,0,1.0,7.864955033392137e-40
22391,1,2.6778172766815074e-18,1.0
22392,0,1.0,1.1111677085972492e-67
22393,0,0.999999999998181,1.8806176205980945e-12
22394,0,1.0,1.3340474753789074e-178
22395,1,5.1030392137362015e-05,0.9999489696078111
22396,0,1.0,6.846229565136988e-43
22397,1,1.542375922257843e-44,1.0
22398,0,1.0,1.1088135711062237e-110
22399,1,0.0,1.0
22400,0,1.0,1.4768345925748438e-32
22401,1,3.816156831285116e-54,1.0
22402,0,1.0,3.653452073990373e-18
22403,1,1.133901339098108e-09,0.9999999988660875
22404,0,0.9774998833275389,0.022500116672332853
22405,1,0.00012947205473341506,0.9998705279452764
22406,1,2.5178918666508108e-26,1.0
22407,1,0.03564289876772752,0.9643571012322675
22408,0,1.0,2.0281506902037704e-74
22409,0,0.9985356193659669,0.0014643806340932741
22410,0,1.0,5.746934466272843e-73
22411,1,3.406611260060372e-10,0.999999999659849
22412,0,0.999980908612659,1.9091387394931937e-05
22413,0,1.0,1.056306992430572e-46
22414,1,1.2485690417808532e-33,1.0
22415,1,2.7906198777706e-42,1.0
22416,0,1.0,1.7015402027245663e-86
22417,0,0.9999998319754154,1.6802479174805628e-07
22418,1,0.043111285789602556,0.9568887142103623
22419,1,4.365781821773376e-83,1.0
22420,0,1.0,1.5970348185783205e-93
22421,0,1.0,1.3227157738579624e-120
22422,0,1.0,8.403645591253741e-115
22423,0,1.0,1.909007314113753e-36
22424,0,1.0,3.983531302205382e-27
22425,1,3.4598255035369544e-111,1.0
22426,0,1.0,4.607404527842063e-82
22427,1,3.652935888302664e-41,1.0
22428,1,2.2404461526934935e-77,1.0
22429,0,1.0,8.304971617203629e-24
22430,0,1.0,1.5914883970989353e-37
22431,1,3.147166012668665e-42,1.0
22432,0,0.7940263480414728,0.20597365195850867
22433,1,5.395793112430987e-92,1.0
22434,1,1.641899987233354e-116,1.0
22435,0,0.9999546521290251,4.534787097773233e-05
22436,0,1.0,4.03763452267429e-130
22437,0,1.0,2.9171044149451395e-14
22438,1,1.7563974763517424e-41,1.0
22439,1,1.2188985290146124e-08,0.999999987810952
22440,0,0.9982929416114628,0.0017070583884698958
22441,1,1.8206297460239874e-27,1.0
22442,1,2.080817160354494e-12,0.9999999999979536
22443,0,1.0,2.044727874765318e-117
22444,1,8.110242617151451e-05,0.9999188975737264
22445,0,1.0,5.379352772930516e-196
22446,0,1.0,6.941114793908215e-45
22447,0,0.5902401104169027,0.4097598895823067
22448,1,5.880116905911478e-46,1.0
22449,1,6.428880058018519e-19,1.0
22450,1,1.5131308469991894e-26,1.0
22451,1,0.0004823657757781518,0.9995176342242278
22452,0,1.0,4.333402553238906e-31
22453,0,0.999999999312422,6.875503993871293e-10
22454,1,0.00011227579095722832,0.9998877242093475
22455,1,0.009052295231104767,0.9909477047689182
22456,1,0.2078451047850059,0.7921548952150352
22457,0,0.9999999913543434,8.645510254476068e-09
22458,0,1.0,5.3320579761136855e-52
22459,0,1.0,1.3270269052561989e-24
22460,0,1.0,4.317594495672949e-130
22461,1,1.360293756430442e-35,1.0
22462,0,1.0,1.2205388586264127e-79
22463,0,1.0,6.458866325939958e-40
22464,0,1.0,7.706268502786094e-183
22465,0,0.9999468189438522,5.3181056200959215e-05
22466,0,0.9999999999149622,8.484161776265166e-11
22467,1,8.215952630455883e-23,1.0
22468,0,1.0,4.020320130178692e-46
22469,0,1.0,3.397498529024359e-80
22470,0,1.0,5.764978303719124e-44
22471,1,1.741594277538741e-31,1.0
22472,0,0.9999999939614099,6.038593144101135e-09
22473,1,4.452368980199352e-43,1.0
22474,0,1.0,9.675882187606607e-96
22475,1,3.5012246605733206e-25,1.0
22476,0,1.0,8.66540952312568e-49
22477,1,3.888414868098235e-05,0.9999611158511832
22478,1,6.685945201028436e-05,0.9999331405479909
22479,0,1.0,6.2464288354042645e-136
22480,1,1.780552987720154e-27,1.0
22481,1,5.87346461424868e-23,1.0
22482,1,5.4749108221920985e-238,1.0
22483,0,1.0,5.566434072447247e-30
22484,0,1.0,9.7241333616301e-19
22485,0,1.0,4.6018132906259845e-25
22486,1,5.77230179517669e-26,1.0
22487,0,1.0,8.460368382306003e-41
22488,0,1.0,1.1426651989640666e-98
22489,0,1.0,5.689558336813551e-29
22490,0,1.0,3.646084745033147e-160
22491,1,3.568374571680943e-35,1.0
22492,0,1.0,3.167723885181038e-109
22493,0,1.0,2.3396493267798655e-80
22494,1,2.4480694419886643e-42,1.0
22495,0,1.0,2.4023240711778086e-225
22496,0,1.0,5.266347856515334e-213
22497,0,1.0,8.607571239733372e-104
22498,1,2.717794758886913e-25,1.0
22499,0,1.0,1.9205209489318373e-48
22500,0,1.0,9.526085875389739e-166
22501,0,1.0,4.782348408967132e-30
22502,1,0.05312850267989019,0.9468714973201175
22503,0,1.0,3.7610431822722216e-156
22504,0,1.0,2.6546404073324154e-42
22505,0,1.0,9.120903986070395e-222
22506,1,1.6129192932147165e-58,1.0
22507,1,5.813650533557532e-194,1.0
22508,0,0.9039563041722644,0.09604369582779848
22509,0,0.9999891550582186,1.0844941770005842e-05
22510,1,9.139951917055721e-12,0.999999999990905
22511,0,1.0,3.7309496987167485e-125
22512,0,1.0,1.3886827437082968e-23
22513,0,1.0,2.95513256219912e-14
22514,1,1.8992066282330212e-17,1.0
22515,0,1.0,2.896256207929036e-41
22516,1,1.8241813467596913e-17,1.0
22517,1,5.771801635380824e-94,1.0
22518,0,0.9999999891413154,1.0858592848666892e-08
22519,0,0.5001201923076923,0.4998798076923077
22520,0,1.0,8.071579172033434e-29
22521,1,1.0764113530017135e-99,1.0
22522,1,0.0,1.0
22523,0,1.0,1.4832300327715185e-25
22524,1,0.0005546911884415419,0.9994453088115443
22525,0,1.0,7.956875375585583e-251
22526,0,0.999999999994202,5.7540788308374485e-12
22527,1,3.0464799006975565e-64,1.0
22528,0,1.0,4.9540309397623286e-55
22529,1,5.166382071050928e-07,0.9999994833618955
22530,1,0.001933702397738027,0.9980662976022602
22531,0,0.705129931645119,0.2948700683547881
22532,1,1.3742371465577855e-18,1.0
22533,1,0.36331932741373607,0.6366806725860862
22534,1,2.991429429306765e-09,0.9999999970086719
22535,0,1.0,3.255492967683196e-119
22536,0,1.0,9.545105104450112e-34
22537,0,1.0,4.416568526787271e-19
22538,1,5.20549831290274e-71,1.0
22539,0,0.999999999998181,1.851168424084849e-12
22540,0,1.0,3.868927344312134e-138
22541,1,5.1983541758197446e-15,1.0
22542,0,1.0,3.880572564107424e-26
22543,0,0.9955023877841953,0.004497612215736854
22544,1,6.228345071944977e-15,1.0
22545,0,1.0,3.304781778862719e-55
22546,0,1.0,1.5243235056367637e-66
22547,1,1.3682445403237006e-10,0.999999999863121
22548,0,0.9999999999924967,7.540061302768773e-12
22549,1,0.0003620932068642019,0.9996379067931307
22550,0,1.0,1.202496880536327e-84
22551,0,1.0,5.158373966694516e-83
22552,0,1.0,4.65688007437619e-137
22553,0,1.0,5.1227695511493345e-43
22554,1,1.8017053057499047e-161,1.0
22555,0,1.0,8.020714637565445e-44
22556,0,0.9851303574710027,0.01486964252897097
22557,1,2.5610151077163823e-17,1.0
22558,0,1.0,7.308304831798938e-31
22559,1,7.128160326608061e-58,1.0
22560,0,1.0,3.1658735524907843e-18
22561,0,1.0,2.7225637086710328e-134
22562,1,6.486502764044757e-47,1.0
22563,1,9.119458074318143e-85,1.0
22564,1,8.480240341545396e-49,1.0
22565,0,1.0,1.8090395251439502e-79
22566,0,1.0,3.3802862202439453e-167
22567,1,0.016248105739089858,0.983751894260977
22568,1,2.131878479086111e-18,1.0
22569,0,1.0,5.206544706453482e-86
22570,0,1.0,1.8914082939946245e-34
22571,1,3.2117093781411545e-13,0.9999999999997726
22572,1,4.591721686973413e-71,1.0
22573,1,5.795228945684767e-08,0.9999999420476814
22574,1,1.6953585545347113e-72,1.0
22575,1,9.237697628322513e-83,1.0
22576,0,0.9999999999690772,3.1079727958819804e-11
22577,0,1.0,8.421397410056581e-114
22578,1,2.7031958860725406e-115,1.0
22579,0,0.5001201923076923,0.4998798076923077
22580,0,1.0,5.699848091258136e-124
22581,0,1.0,4.8693196582953595e-132
22582,1,1.0380325824189366e-57,1.0
22583,0,1.0,1.0638753525075316e-24
22584,0,1.0,4.322016142468374e-71
22585,1,2.653303667740526e-15,1.0
22586,0,1.0,6.893868854736662e-62
22587,1,3.254426323189797e-24,1.0
22588,0,1.0,1.1460250022215954e-32
22589,0,1.0,8.807828861130315e-31
22590,0,1.0,1.887947227503656e-24
22591,1,0.0004151027857076304,0.9995848972142308
22592,0,1.0,3.1983509028639473e-75
22593,0,1.0,3.893037304464079e-52
22594,0,1.0,6.280122930827606e-116
22595,0,1.0,1.334302594338489e-72
22596,0,1.0,9.26724239225468e-133
22597,1,3.1669537901746624e-16,1.0
22598,0,1.0,4.250612050460458e-83
22599,0,0.9999999997735358,2.2668015686265518e-10
22600,1,0.004177326696098553,0.995822673303929
22601,1,1.359315966150613e-169,1.0
22602,0,1.0,3.675148260318205e-164
22603,0,0.9025782694952225,0.09742173050479662
22604,0,1.0,1.2887911814467827e-27
22605,0,1.0,4.302088019220612e-63
22606,1,5.638657551792526e-41,1.0
22607,0,1.0,5.9070121588323e-98
22608,0,1.0,3.5359827357763293e-19
22609,0,1.0,0.0
22610,1,5.972138966818538e-44,1.0
22611,1,0.0031328374085918026,0.9968671625913341
22612,0,1.0,5.936175040336895e-185
22613,1,5.124861055730352e-05,0.9999487513894408
22614,1,1.765493908028763e-60,1.0
22615,1,0.006595059178739231,0.9934049408212289
22616,0,1.0,2.8707103170182217e-120
22617,0,0.9998852845257188,0.00011471547427647163
22618,1,0.00023233479362391079,0.9997676652063703
22619,1,8.688272600617411e-43,1.0
22620,0,1.0,3.493934619024437e-216
22621,1,4.3647077358835863e-16,1.0
22622,0,0.9797532527903551,0.02024674720948045
22623,0,0.818445921352161,0.1815540786481785
22624,0,1.0,1.1074134384608533e-83
22625,1,0.48837783445881555,0.5116221655411829
22626,0,1.0,1.9725495821794202e-17
22627,0,1.0,7.181444534035415e-127
22628,1,7.2e-322,1.0
22629,1,3.731366721752786e-21,1.0
22630,1,2.559561880084998e-10,0.9999999997439772
22631,0,1.0,6.553432148381036e-23
22632,1,4.580479240747452e-24,1.0
22633,0,1.0,4.623011521783047e-129
22634,0,1.0,5.1016476937124e-84
22635,0,0.8373562931591825,0.1626437068408922
22636,1,9.153371301123749e-239,1.0
22637,0,0.9999999999995453,4.173326412406379e-13
22638,0,1.0,4.6943097460916684e-60
22639,0,1.0,9.187133519968956e-25
