id,Bayesian,proba_0,proba_1
22078,0,1.0,2.1361913032019274e-68
22079,0,1.0,6.31386331626785e-119
22080,0,0.9999996793908908,3.2060924572496234e-07
22081,1,3.2903268042890474e-91,1.0
22082,0,1.0,1.6618351555751468e-36
22083,0,1.0,2.164872420402135e-93
22084,0,1.0,3.1286112749971555e-134
22085,1,0.02984292337608139,0.9701570766239661
22086,1,9.188566896351672e-15,1.0
22087,1,2.600927364918882e-55,1.0
22088,0,1.0,1.3678830388292888e-35
22089,1,2.217866360046906e-53,1.0
22090,1,1.1568831207189465e-05,0.9999884311688026
22091,0,1.0,1.185770351013945e-214
22092,1,1.739298062117746e-237,1.0
22093,1,0.00016993457658417217,0.9998300654234098
22094,0,0.9999992303153937,7.696845780182684e-07
22095,0,0.9999999993278834,6.721311862715253e-10
22096,1,4.655293357690279e-21,1.0
22097,0,1.0,5.161803806613541e-74
22098,0,1.0,4.47577981186119e-24
22099,0,1.0,1.5985221751536554e-66
22100,0,0.9999999999558895,4.3922949591047526e-11
22101,0,1.0,1.817482576557823e-53
22102,1,0.0006395985337089541,0.9993604014662814
22103,0,1.0,1.4827632659791443e-44
22104,1,9.606094486656716e-05,0.9999039390551133
22105,0,0.9999999999687361,3.1223415004257806e-11
22106,0,1.0,2.189106316814755e-30
22107,0,1.0,1.785949638104697e-113
22108,1,5.475651082476619e-12,0.999999999994543
22109,0,1.0,2.9441563474251612e-130
22110,1,6.921964273164371e-14,1.0
22111,1,2.372355222672481e-15,1.0
22112,1,2.338667494800321e-20,1.0
22113,1,6.391661990709479e-22,1.0
22114,0,1.0,7.496954803537269e-17
22115,1,8.454715630780585e-99,1.0
22116,0,1.0,9.330216311023389e-81
22117,0,1.0,2.2727753234168374e-125
22118,0,1.0,6.651065247978312e-23
22119,0,1.0,2.4225572839333006e-164
22120,1,2.8099068434201082e-40,1.0
22121,1,1.763317217944912e-19,1.0
22122,1,7.446635885395897e-05,0.9999255336411526
22123,0,1.0,3.736396190174598e-31
22124,1,8.655062934070774e-07,0.9999991344933841
22125,0,1.0,7.536391965080446e-23
22126,1,1.781813361880165e-66,1.0
22127,1,5.020234597930513e-13,0.9999999999995453
22128,0,1.0,2.3964884163189108e-26
22129,0,1.0,6.08835681985433e-94
22130,0,0.9999717463991689,2.8253600719537863e-05
22131,1,5.069179293513939e-20,1.0
22132,0,1.0,7.91587334509722e-62
22133,1,9.067097153093187e-07,0.9999990932902411
22134,0,1.0,1.1542296114912972e-114
22135,0,1.0,3.1705785746779277e-57
22136,0,1.0,4.999503936817611e-20
22137,0,1.0,2.5890240924648636e-16
22138,0,0.9999999998796056,1.204153708372794e-10
22139,0,0.9999999894475877,1.055251606879043e-08
22140,0,1.0,3.3554001182156307e-115
22141,1,9.624393447951366e-08,0.9999999037563658
22142,1,4.8740442292738884e-172,1.0
22143,0,1.0,3.2553035028817295e-41
22144,1,1.3948777903888224e-05,0.9999860512221208
22145,0,1.0,1.2690813096677244e-18
22146,0,1.0,1.2168504321605845e-32
22147,1,1.4429232134963673e-19,1.0
22148,0,1.0,3.472619025750945e-139
22149,1,4.62562805465461e-96,1.0
22150,0,1.0,6.140417683818701e-135
22151,0,1.0,2.4610969964080026e-20
22152,1,3.057553341856978e-17,1.0
22153,0,1.0,2.150421725030858e-25
22154,0,1.0,1.517565281139203e-45
22155,1,9.593454320987952e-25,1.0
22156,0,1.0,3.2372397881416194e-73
22157,1,4.373934114977726e-26,1.0
22158,0,1.0,1.6442641785444992e-17
22159,1,1.841362257354048e-83,1.0
22160,1,7.794092401375233e-159,1.0
22161,1,7.871205709814338e-28,1.0
22162,0,1.0,6.32388828955948e-39
22163,0,1.0,5.555837512388498e-192
22164,0,1.0,6.492265140200624e-98
22165,1,5.209531027404658e-27,1.0
22166,1,3.072878559508042e-05,0.9999692712145789
22167,0,1.0,7.979776906598084e-22
22168,1,3.2604296456545806e-19,1.0
22169,1,1.2924921569503924e-15,1.0
22170,0,0.9999999999818101,1.7758952593725914e-11
22171,0,1.0,0.0
22172,1,5.089663668633132e-25,1.0
22173,0,1.0,3.132365570329138e-94
22174,1,1.3764090282245547e-21,1.0
22175,0,1.0,3.3992341535765618e-106
22176,0,1.0,7.215781662419214e-100
22177,0,1.0,3.5710583123361244e-49
22178,1,1.3929345598076101e-12,0.9999999999986358
22179,0,1.0,6.702668390090061e-115
22180,0,0.9999996589834281,3.4101660490380404e-07
22181,1,1.8920364081219088e-08,0.9999999810796683
22182,0,1.0,2.2866174715439315e-21
22183,0,1.0,4.523978044603909e-120
22184,1,1.8713394305356714e-10,0.9999999998128715
22185,1,0.016304048689765125,0.9836959513102334
22186,1,3.09717057396e-22,1.0
22187,0,1.0,1.7509684074560603e-93
22188,0,1.0,7.035769129503731e-84
22189,0,0.9999999999563443,4.350634789144705e-11
22190,1,2.099664285637429e-34,1.0
22191,0,1.0,2.596254187698761e-34
22192,1,8.595995039676554e-31,1.0
22193,1,2.452910021448369e-52,1.0
22194,0,1.0,1.1578367318096558e-55
22195,1,7.352910190841843e-11,0.9999999999264446
22196,0,1.0,4.988194938152342e-15
22197,1,2.4254073424085905e-05,0.9999757459266035
22198,1,0.030372272064771135,0.9696277279352274
22199,0,1.0,5.852698390775809e-111
22200,0,1.0,8.517077631749184e-179
22201,0,1.0,2.2394039044219223e-13
22202,0,1.0,5.567870375716511e-20
22203,1,4.7522250002449763e-07,0.9999995247775352
22204,0,0.9141259825730071,0.08587401742709325
22205,0,1.0,4.3237640156528376e-134
22206,1,1.3012824818119896e-19,1.0
22207,0,1.0,3.5435280608224584e-135
22208,1,7.830954654253564e-29,1.0
22209,1,4.19136464156225e-36,1.0
22210,0,1.0,1.2485522969978924e-183
22211,0,0.9999978946970592,2.1053028183279583e-06
22212,1,5.670232847052044e-20,1.0
22213,1,1.4272075302219764e-40,1.0
22214,1,8.327552773801681e-73,1.0
22215,0,1.0,4.6872478545712783e-141
22216,0,0.9999994326910172,5.673091938264202e-07
22217,1,7.82288664923599e-26,1.0
22218,0,1.0,1.5342572787756075e-62
22219,1,2.6121994377963366e-125,1.0
22220,0,1.0,1.6054831475107734e-239
22221,0,1.0,1.618077344917917e-51
22222,1,6.249494100818469e-64,1.0
22223,0,0.9999999999977263,2.1877434778807713e-12
22224,1,4.302921737630191e-11,0.9999999999572537
22225,1,0.0,1.0
22226,0,1.0,1.1124484097287056e-166
22227,0,1.0,2.38823969232319e-47
22228,1,1.2890514712948417e-21,1.0
22229,1,0.34054230198744034,0.6594576980126244
22230,1,2.6405743280061824e-07,0.9999997359425727
22231,1,2.2057622257852808e-10,0.9999999997794475
22232,0,1.0,2.159194087027601e-108
22233,0,0.9999976002206186,2.3997793426516755e-06
22234,0,1.0,1.660063132053729e-48
22235,0,1.0,1.0285412542868113e-87
22236,1,0.0016154548117018358,0.998384545188476
22237,1,4.101631125965401e-33,1.0
22238,1,7.779120408860483e-172,1.0
22239,1,1.2720612852440759e-55,1.0
22240,0,0.9998157270741405,0.00018427292575152118
22241,0,1.0,2.2572360611488056e-97
22242,1,5.789957731956857e-35,1.0
22243,0,1.0,1.4387692683331693e-179
22244,1,1.2666808490767693e-09,0.9999999987333013
22245,1,1.0336717450624232e-94,1.0
22246,1,1.061084270797579e-06,0.9999989389158318
22247,0,1.0,2.8482511154391788e-78
22248,1,8.376696167633694e-08,0.9999999162330404
22249,0,1.0,5.280823120081543e-91
22250,0,0.9999905410331286,9.458966797417565e-06
22251,0,1.0,7.813578117745085e-84
22252,1,4.060505500357023e-45,1.0
22253,0,0.9998249683711253,0.00017503162885031926
22254,0,1.0,2.647812986358752e-75
22255,0,1.0,1.9654848894436498e-55
22256,0,0.9910679098367483,0.008932090163259439
22257,0,1.0,8.762905344941936e-18
22258,1,2.426245325134201e-27,1.0
22259,1,1.9611408092791207e-11,0.9999999999804459
22260,1,1.1076436307412105e-54,1.0
22261,0,1.0,3.111028027061704e-74
22262,0,1.0,3.55466564032199e-18
22263,0,0.999999999906322,9.36387051656453e-11
22264,1,3.9557929488491044e-14,1.0
22265,1,9.428936668768361e-61,1.0
22266,0,0.9999989116296558,1.0883705015120328e-06
22267,0,1.0,2.58237808207149e-23
22268,1,3.970652906025121e-05,0.999960293471097
22269,0,1.0,5.317996218375376e-78
22270,0,1.0,1.441545928508462e-82
22271,0,0.9999965763476611,3.4236527406454938e-06
22272,1,5.387811793573397e-06,0.9999946121883646
22273,1,3.258944778835493e-51,1.0
22274,0,1.0,2.214984750307115e-68
22275,1,8.921718310935352e-229,1.0
22276,1,9.97817882456223e-08,0.9999999002182044
22277,0,1.0,6.006195447557376e-54
22278,1,7.14016600390873e-18,1.0
22279,1,2.0631342734365183e-18,1.0
22280,0,1.0,1.0035188227390445e-144
22281,0,1.0,2.6478921521303806e-116
22282,1,6.573845180182072e-44,1.0
22283,1,9.808649879092396e-47,1.0
22284,0,1.0,4.348473819673948e-99
22285,0,1.0,4.704291166729853e-14
22286,1,0.3365859467062495,0.6634140532938542
22287,0,1.0,3.8487353338826023e-75
22288,0,1.0,8.90754150881331e-14
22289,1,1.824292066225054e-23,1.0
22290,0,1.0,3.43916288579541e-98
22291,0,1.0,4.420821845537177e-67
22292,0,0.9999999931962975,6.803697968301303e-09
22293,0,0.9904290648680361,0.009570935131800963
22294,0,1.0,8.370078727653663e-41
22295,1,1.7997504711466978e-48,1.0
22296,1,1.1035741924709308e-15,1.0
22297,0,1.0,6.38594205293535e-43
22298,1,5.1630850782140496e-17,1.0
22299,1,8.485891801773831e-74,1.0
22300,1,1.0673924104781439e-131,1.0
22301,1,2.5364515638542213e-23,1.0
22302,0,1.0,6.148305693139022e-73
22303,0,1.0,1.2353546351830897e-14
22304,0,0.9765347244514144,0.02346527554868231
22305,1,0.012663279060864589,0.9873367209391418
22306,1,8.956878817533716e-47,1.0
22307,1,7.614599106324397e-14,1.0
22308,0,1.0,3.06387883235393e-65
22309,0,1.0,1.3435456617146128e-44
22310,0,0.9999999535355084,4.646439903969386e-08
22311,0,1.0,2.0452863056951774e-17
22312,0,1.0,6.291900531262347e-28
22313,1,0.04279576895911429,0.9572042310408742
22314,1,2.5649318686205363e-05,0.9999743506812672
22315,1,1.0899820775888984e-89,1.0
22316,1,3.4253352412155e-152,1.0
22317,0,0.9999999999911324,8.795272708610355e-12
22318,0,1.0,2.10274754543832e-149
22319,0,0.9970171501647938,0.0029828498349888134
22320,0,1.0,5.582957219122576e-137
22321,1,2.968159185537568e-27,1.0
22322,0,1.0,1.4562920690502914e-19
22323,1,0.0004684945246903201,0.9995315054753079
22324,0,1.0,6.665994081942842e-34
22325,1,6.813017872628338e-11,0.9999999999317879
22326,1,4.600791620599389e-31,1.0
22327,0,1.0,8.500265886426598e-153
22328,1,1.9007425436528137e-06,0.9999980992570147
22329,1,3.1539138425557876e-10,0.9999999996846327
22330,1,1.760583555315998e-89,1.0
22331,1,0.05498414815193635,0.9450158518481421
22332,0,1.0,1.5820293123723914e-31
22333,0,0.9999972372381273,2.7627618531687917e-06
22334,1,3.189932317595092e-29,1.0
22335,0,1.0,1.5063916557294355e-40
22336,0,1.0,6.856739586982124e-108
22337,0,1.0,1.2228015442425886e-69
22338,1,6.955392548486102e-26,1.0
22339,0,0.9947069741324086,0.005293025867451642
22340,0,1.0,1.1280183622625964e-58
22341,0,1.0,3.472725235255692e-75
22342,1,9.699770247205004e-14,0.9999999999998863
22343,0,1.0,5.423671559017635e-105
22344,0,0.999999999077545,9.224063964070154e-10
22345,0,1.0,1.4849822065177563e-107
22346,0,1.0,3.2792623000663445e-21
22347,0,0.9999999999583906,4.149988522598164e-11
22348,1,0.007120502926979541,0.992879497072924
22349,0,1.0,1.7949875561876502e-50
22350,1,5.034737744659322e-72,1.0
22351,0,1.0,4.400152949354795e-110
22352,1,0.0,1.0
22353,1,4.3573594588214847e-69,1.0
22354,1,0.00041909434567384324,0.9995809056541809
22355,0,1.0,7.96854718895184e-46
22356,1,3.370372812727202e-122,1.0
22357,1,3.900931009988554e-194,1.0
22358,1,2.80496576633328e-07,0.9999997195034604
22359,0,0.9995348481029608,0.0004651518970769153
22360,0,0.9999127501276068,8.724987256756565e-05
22361,0,1.0,7.647255270050287e-63
22362,0,1.0,1.764786568479612e-26
22363,0,1.0,4.5716859207734e-54
22364,1,2.558836070381753e-06,0.9999974411639183
22365,1,4.494337983428489e-121,1.0
22366,0,0.9999983583563622,1.6416436956270361e-06
22367,0,1.0,1.3544568684326935e-195
22368,0,1.0,6.021428943724136e-83
22369,0,1.0,7.56387391250728e-87
22370,1,9.8822658639414e-161,1.0
22371,1,4.614410845392914e-13,0.9999999999995453
22372,1,3.544355313285858e-29,1.0
22373,0,1.0,6.978998735424696e-23
22374,0,1.0,9.484404365561477e-100
22375,0,1.0,2.484921406990115e-72
22376,0,1.0,7.099519324929582e-28
22377,0,1.0,1.9803108305741772e-26
22378,1,6.056412846094824e-108,1.0
22379,1,1.1793187939913815e-79,1.0
22380,0,1.0,1.1129834637627885e-59
22381,1,3.968874261461155e-67,1.0
22382,1,4.598503886398656e-39,1.0
22383,1,2.8414082997092674e-81,1.0
22384,0,1.0,2.2285010165453087e-15
22385,1,0.06526773476967254,0.9347322652303232
22386,1,1.8074787571161976e-41,1.0
22387,1,1.7632041137795344e-101,1.0
22388,0,1.0,5.709012825773654e-175
22389,0,0.9994288572396606,0.0005711427599735607
22390,0,1.0,5.78284246766202e-31
22391,1,7.124478818710833e-17,1.0
22392,0,1.0,3.2295788555255436e-66
22393,0,0.9999999206693277,7.933052894527915e-08
22394,0,1.0,2.3284665390076594e-180
22395,1,2.7528257279067955e-05,0.9999724717427992
22396,0,1.0,1.0718708269917912e-42
22397,1,1.5977495194446842e-44,1.0
22398,0,1.0,1.8324279310664457e-112
22399,1,0.0,1.0
22400,0,1.0,1.7240609535918148e-31
22401,1,3.765480179048864e-58,1.0
22402,0,1.0,1.0450194011157969e-18
22403,1,2.963793805616634e-10,0.9999999997037321
22404,0,0.9968580650115242,0.0031419349882071098
22405,1,0.0001822248221543827,0.9998177751778342
22406,1,2.2369762412696165e-27,1.0
22407,1,0.03378253365090665,0.9662174663490947
22408,0,1.0,4.096501722297459e-75
22409,0,0.9999846730780946,1.532692182646349e-05
22410,0,1.0,4.110040249137696e-74
22411,1,8.050057420240724e-13,1.0
22412,0,0.9999782898413475,2.171015862892973e-05
22413,0,1.0,7.799796555412709e-45
22414,1,1.7338226551355074e-34,1.0
22415,1,3.8866156656524805e-43,1.0
22416,0,1.0,2.0498054779843073e-77
22417,0,1.0,3.2538300123216696e-15
22418,1,0.015228693558136113,0.9847713064418526
22419,1,9.629139806680949e-84,1.0
22420,0,1.0,4.570165489172581e-97
22421,0,1.0,6.099649453571122e-125
22422,0,1.0,8.079383803057229e-113
22423,0,1.0,2.0213796908734623e-36
22424,0,1.0,2.1300264399588498e-26
22425,1,5.9584472926736345e-111,1.0
22426,0,1.0,4.080616155511525e-83
22427,1,4.2252640274359695e-42,1.0
22428,1,5.112316769975723e-72,1.0
22429,0,1.0,6.2668532472545905e-25
22430,0,1.0,2.698193968738514e-34
22431,1,5.3175468986363895e-45,1.0
22432,0,0.7562842905548537,0.24371570944513793
22433,1,1.9488913456715315e-94,1.0
22434,1,1.8969926857313565e-120,1.0
22435,0,0.9992644892873758,0.0007355107126316196
22436,0,1.0,2.5619215083874804e-127
22437,0,1.0,3.580336763579493e-14
22438,1,2.1749677084580768e-42,1.0
22439,1,4.6462596645501276e-10,0.9999999995352482
22440,0,0.8448862350197373,0.15511376498023088
22441,1,1.7610182170884417e-26,1.0
22442,1,1.999571418281758e-14,1.0
22443,0,1.0,5.038869249809592e-108
22444,1,9.709846680287914e-06,0.9999902901532386
22445,0,1.0,6.764509401574129e-197
22446,0,1.0,1.1212286698411447e-39
22447,1,4.602336695341397e-05,0.9999539766326973
22448,1,1.1678064331689372e-44,1.0
22449,1,4.0909026200887435e-20,1.0
22450,1,5.3505513688786266e-30,1.0
22451,1,0.0003366240780773259,0.9996633759219147
22452,0,1.0,1.557880885435373e-32
22453,0,0.9999999752744774,2.472557581117788e-08
22454,1,6.253621147747663e-11,0.9999999999381544
22455,1,0.005690483714341469,0.994309516285669
22456,1,0.0024964246642191633,0.9975035753357973
22457,0,0.9999999936276254,6.37217763540045e-09
22458,0,1.0,9.356364918411942e-53
22459,0,1.0,4.627531304290465e-23
22460,0,1.0,6.674039750310276e-132
22461,1,1.305332332956853e-35,1.0
22462,0,1.0,9.493978414244236e-79
22463,0,1.0,9.441253890577003e-36
22464,0,1.0,1.2485101297124046e-179
22465,0,0.9999993844782769,6.155217104212086e-07
22466,0,0.9999999938409019,6.159190621246936e-09
22467,1,1.0386088366799043e-27,1.0
22468,0,1.0,8.081220219849164e-43
22469,0,1.0,2.245266182394085e-80
22470,0,1.0,4.434052683631527e-41
22471,1,7.180614634780188e-33,1.0
22472,0,0.9999999976516847,2.348224352755574e-09
22473,1,1.9857101842714982e-45,1.0
22474,0,1.0,1.1667525008654212e-91
22475,1,1.5855389517787682e-26,1.0
22476,0,1.0,2.3383166313575847e-46
22477,1,4.162923182018176e-12,0.9999999999959073
22478,1,5.9223705233698945e-05,0.999940776294767
22479,0,1.0,8.868941394084325e-136
22480,1,1.5987919517385168e-27,1.0
22481,1,1.6829121202155016e-23,1.0
22482,1,6.449344677305321e-245,1.0
22483,0,1.0,5.112732361801092e-29
22484,0,1.0,1.6866741316841605e-16
22485,0,1.0,8.672239912328649e-24
22486,1,3.0779888168077646e-26,1.0
22487,0,1.0,2.0447297760409424e-40
22488,0,1.0,2.7455931291441004e-99
22489,0,1.0,3.668543380850686e-28
22490,0,1.0,6.212387167162611e-157
22491,1,6.221876557363082e-38,1.0
22492,0,1.0,2.1972259383223586e-106
22493,0,1.0,2.2582942563489e-78
22494,1,1.1483066574326368e-42,1.0
22495,0,1.0,3.224214052751079e-225
22496,0,1.0,8.297335972896989e-222
22497,0,1.0,3.0670912734791136e-104
22498,1,1.1819392285884882e-21,1.0
22499,0,1.0,5.250628225752797e-46
22500,0,1.0,1.03825465818739e-161
22501,0,1.0,2.3279362569394185e-29
22502,1,0.06625070954420262,0.933749290455789
22503,0,1.0,7.168529117742882e-168
22504,0,1.0,7.259045227178267e-43
22505,0,1.0,2.9325500355353597e-215
22506,1,4.185814416231377e-59,1.0
22507,1,1.901683886622169e-209,1.0
22508,0,0.842314143413424,0.15768585658662257
22509,0,0.999999679118952,3.208809862873515e-07
22510,1,1.3909752322568138e-15,1.0
22511,0,1.0,1.0550394935034069e-125
22512,0,1.0,4.247298947202564e-24
22513,0,1.0,2.229638998304895e-13
22514,1,1.3910419426597277e-31,1.0
22515,0,1.0,4.693200997045599e-41
22516,1,2.1000024534408662e-19,1.0
22517,1,3.792537839397632e-100,1.0
22518,0,0.999999995917733,4.0822653392634256e-09
22519,1,0.49795673076923086,0.5020432692307691
22520,0,1.0,6.728237484072722e-27
22521,1,1.2256105648997462e-102,1.0
22522,1,9.23748e-318,1.0
22523,0,1.0,5.155215012928209e-29
22524,1,0.0002811194447853369,0.9997188805551898
22525,0,1.0,5.145621405403499e-253
22526,0,0.9999999999871534,1.289589074226127e-11
22527,1,1.1551980015167443e-64,1.0
22528,0,1.0,6.680248020809924e-50
22529,1,1.0259084808649492e-06,0.9999989740914121
22530,1,0.0007132988862835615,0.9992867011137685
22531,1,0.31923685584735456,0.6807631441526057
22532,1,2.3412824571231146e-19,1.0
22533,0,0.9864221176473026,0.013577882352902687
22534,1,3.651532508447087e-10,0.9999999996348379
22535,0,1.0,3.904486956257687e-120
22536,0,1.0,1.9106574501513527e-34
22537,0,1.0,1.4267788600975579e-18
22538,1,2.4266600375247947e-74,1.0
22539,0,0.9999999999938609,6.1124477463804085e-12
22540,0,1.0,2.9704196735365048e-136
22541,1,7.321997113249646e-09,0.9999999926781129
22542,0,1.0,1.3533638751122316e-25
22543,0,0.998197686063985,0.0018023139359936852
22544,1,1.6314371416883157e-17,1.0
22545,0,1.0,1.2532372307886097e-54
22546,0,1.0,2.066710029990144e-69
22547,1,2.130966851865026e-10,0.9999999997869509
22548,0,0.9999999999943157,5.778177400812194e-12
22549,1,4.330254585341959e-05,0.9999566974542019
22550,0,1.0,3.481247003822008e-83
22551,0,1.0,5.462623368612465e-85
22552,0,1.0,1.9578644653857945e-134
22553,0,1.0,1.307390258554196e-40
22554,1,9.422861217567428e-166,1.0
22555,0,1.0,2.1805838970312321e-44
22556,0,0.9872562852134398,0.012743714786579078
22557,1,1.775581900456435e-20,1.0
22558,0,1.0,6.772877801496561e-32
22559,1,1.980052434084959e-59,1.0
22560,0,1.0,2.7118222231660304e-18
22561,0,1.0,6.139477967261838e-140
22562,1,6.1506958262185304e-49,1.0
22563,1,7.949804276000244e-84,1.0
22564,1,3.876487985948498e-59,1.0
22565,0,1.0,1.9592797818022706e-79
22566,0,1.0,8.617620946633775e-164
22567,1,0.0015517158383646131,0.9984482841615453
22568,1,3.070021281044202e-20,1.0
22569,0,1.0,9.322211028828268e-89
22570,0,1.0,1.7434148669466201e-32
22571,1,1.1629339018017228e-13,0.9999999999997726
22572,1,5.832995058757392e-76,1.0
22573,1,2.7819895637480513e-08,0.999999972180149
22574,1,2.9747058445434124e-75,1.0
22575,1,2.4374868938273003e-85,1.0
22576,0,0.9999999983101588,1.6896696161040397e-09
22577,0,1.0,3.592821054959922e-110
22578,1,1.91865404509459e-124,1.0
22579,1,0.49795673076923086,0.5020432692307691
22580,0,1.0,5.192506586565191e-124
22581,0,1.0,4.2925159593883935e-135
22582,1,2.6870822471055895e-57,1.0
22583,0,1.0,4.523687151925787e-24
22584,0,1.0,6.308431968292366e-68
22585,1,1.0247237922780925e-16,1.0
22586,0,1.0,2.2541589387341599e-60
22587,1,8.176125730203065e-30,1.0
22588,0,1.0,1.515261265836647e-29
22589,0,1.0,8.809223604628785e-28
22590,0,1.0,1.0288774907706213e-25
22591,1,8.769317323551186e-05,0.9999123068268275
22592,0,1.0,7.04274496626267e-76
22593,0,1.0,6.03213812187033e-51
22594,0,1.0,8.335232317076372e-119
22595,0,1.0,1.014532808244604e-65
22596,0,1.0,7.442684185948088e-129
22597,1,5.384015411573074e-19,1.0
22598,0,1.0,7.614377967954358e-82
22599,0,0.9999999999663487,3.325045831265877e-11
22600,1,0.00026266643152905077,0.9997373335684695
22601,1,1.5088858594288412e-174,1.0
22602,0,1.0,3.898362698269509e-158
22603,0,0.9079987057969178,0.09200129420306126
22604,0,1.0,1.662593193964418e-26
22605,0,1.0,2.5446424333622716e-64
22606,1,1.0859148300618773e-41,1.0
22607,0,1.0,1.080006051137905e-95
22608,0,1.0,2.836650502201726e-18
22609,0,1.0,0.0
22610,1,2.1716858537231683e-43,1.0
22611,1,0.0014103731141876564,0.9985896268857227
22612,0,1.0,1.9484147476594386e-185
22613,1,4.836490711124459e-05,0.999951635092894
22614,1,1.2141470741353003e-65,1.0
22615,1,0.0003426521845872165,0.9996573478153908
22616,0,1.0,3.270442615286941e-115
22617,0,0.9999494732324353,5.052676770643775e-05
22618,1,6.205041612562197e-05,0.9999379495838863
22619,1,7.066382001396907e-44,1.0
22620,0,1.0,1.1055887719074372e-212
22621,1,1.4988547152073103e-16,1.0
22622,0,0.509627359108884,0.4903726408910161
22623,1,9.459483343467159e-07,0.999999054051379
22624,0,1.0,5.910881859581479e-81
22625,1,0.48227716908550344,0.5177228309144967
22626,0,1.0,1.722353797584997e-16
22627,0,1.0,1.064410534590935e-132
22628,1,6.4954243819688615e-286,1.0
22629,1,2.142038164102745e-19,1.0
22630,1,5.311961979286554e-11,0.9999999999467946
22631,0,1.0,4.705919150228394e-23
22632,1,9.332848401987317e-21,1.0
22633,0,1.0,9.695350551351041e-129
22634,0,1.0,1.623376913694594e-85
22635,1,0.05519683432731515,0.9448031656727757
22636,1,9.27709230999945e-224,1.0
22637,0,0.9999999999924967,7.526717502840116e-12
22638,0,1.0,2.992817637623123e-63
22639,0,1.0,8.131526897573571e-26
22640,1,1.939142753283648e-11,0.9999999999805596
22641,0,1.0,5.86079388570313e-130
22642,0,0.9999999866540747,1.3346182395935985e-08
22643,0,1.0,2.4888458670590204e-14
22644,0,1.0,2.3051129914341305e-16
22645,1,6.432660689401883e-63,1.0
22646,0,1.0,9.636291507018325e-73
22647,1,0.49795673076923086,0.5020432692307691
22648,1,1.091818764474144e-109,1.0
22649,1,1.3164453140387345e-08,0.9999999868355189
22650,1,2.73896810233234e-16,1.0
22651,1,0.009648165753477878,0.9903518342465321
22652,0,1.0,4.309212862558068e-36
22653,1,1.1171863149819285e-158,1.0
22654,1,1.2794773610494988e-192,1.0
22655,1,0.32543031162564884,0.6745696883743961
22656,0,1.0,9.883765641543125e-147
22657,1,3.645793623057994e-11,0.9999999999635065
22658,1,1.1394634435312571e-09,0.9999999988613126
22659,0,1.0,2.679922356562618e-107
22660,0,1.0,3.715466315920624e-38
22661,1,3.527188469028945e-21,1.0
22662,1,0.0,1.0
22663,1,1.7065852101261867e-32,1.0
22664,0,1.0,1.8975739543520751e-16
22665,1,5.482030845540614e-23,1.0
22666,1,0.1369892108590097,0.8630107891409905
22667,0,1.0,2.0983343865926067e-33
22668,0,1.0,2.0102098831344276e-42
22669,1,1.3367878961944972e-08,0.9999999866322469
22670,0,0.9999335059940924,6.649400583087044e-05
22671,1,1.0739458946311057e-06,0.9999989260539988
22672,0,0.6367799474523198,0.363220052547538
22673,1,7.885041999339721e-17,1.0
22674,1,7.730720554172229e-10,0.9999999992269295
22675,1,4.5594607668378696e-21,1.0
22676,1,2.9378205636643276e-35,1.0
22677,1,8.689190194741986e-18,1.0
22678,0,1.0,1.0953823015850246e-78
22679,1,1.78067820347906e-18,1.0
22680,0,1.0,1.1806978953359127e-27
22681,1,2.726204896554508e-48,1.0
22682,0,1.0,1.185925246096559e-16
22683,0,1.0,1.07604344464562e-30
22684,1,7.898511043709226e-86,1.0
22685,0,0.9999758245210724,2.4175479120529392e-05
22686,0,1.0,4.428391243187998e-17
22687,0,1.0,8.316736020129344e-177
22688,0,1.0,5.318393612478433e-100
22689,0,0.9999895449260233,1.0455074146364766e-05
22690,0,1.0,2.7362146420748368e-39
22691,0,1.0,1.4602561750496578e-24
22692,1,2.711561038767815e-73,1.0
22693,0,1.0,8.019454395443957e-67
22694,0,1.0,2.6468975384729305e-33
22695,1,9.959566829181168e-77,1.0
22696,0,1.0,1.0825765366591785e-14
22697,0,0.999996824334102,3.1756659194868602e-06
22698,1,4.062495542927197e-104,1.0
22699,0,0.9999999284041249,7.159590365091183e-08
22700,0,1.0,9.020222865233932e-28
22701,1,8.211439322873453e-30,1.0
22702,0,1.0,1.5902998028566853e-38
22703,0,0.9999989338565455,1.0661433613241001e-06
22704,0,1.0,1.4814947503305668e-18
22705,1,1.1770831038774862e-35,1.0
22706,0,0.9999999999231477,7.695624797237597e-11
22707,1,9.716317042468585e-35,1.0
22708,1,5.632844751682135e-116,1.0
22709,1,5.724172917177637e-07,0.9999994275823885
22710,0,0.9999753178021117,2.4682197941925006e-05
22711,0,1.0,1.7001286566235974e-63
22712,0,1.0,1.810991009946301e-38
22713,1,5.449893528049863e-11,0.9999999999454303
22714,0,1.0,1.6326004992701153e-269
22715,0,1.0,3.4269658215245334e-44
22716,1,3.305567518298011e-33,1.0
22717,0,1.0,2.3846051025179068e-84
22718,0,1.0,1.695158568396459e-14
22719,1,2.216040485647756e-53,1.0
22720,0,1.0,2.1029401884923112e-67
22721,0,1.0,1.5080485138526422e-136
22722,1,1.1809351366460176e-51,1.0
22723,0,1.0,1.1019075358784908e-16
22724,1,1.3062483529573801e-08,0.9999999869378371
22725,0,1.0,3.4604688719821823e-90
22726,0,1.0,2.6898508579798517e-298
22727,0,0.9999827486336603,1.7251366172653385e-05
22728,0,1.0,7.422657235682659e-26
