id,MultinomialNB(),proba_0,proba_1
22080,0,0.9999999997576197,2.422905497012686e-10
22081,1,8.996757412571606e-90,1.0
22082,0,1.0,5.905122171682981e-42
22083,0,1.0,3.062901000509342e-95
22084,0,1.0,5.644624060329679e-135
22085,1,0.4840842845467079,0.5159157154535384
22086,1,1.0200981522913683e-09,0.999999998979547
22087,1,7.035248441800785e-54,1.0
22088,0,1.0,9.475115422180063e-37
22089,1,1.2972543164785007e-53,1.0
22090,1,7.622825911333102e-06,0.9999923771740737
22091,0,1.0,2.7689346016051604e-218
22092,1,3.955879637987588e-240,1.0
22093,1,0.00022837373911332545,0.999771626260881
22094,0,0.9999999717504129,2.824964727949619e-08
22095,0,0.9999999999840838,1.5789466435183685e-11
22096,1,2.718850683010385e-20,1.0
22097,0,1.0,2.0922328027765544e-79
22098,0,1.0,5.428983039827363e-25
22099,0,1.0,8.798939096355499e-60
22100,0,0.999999999990905,9.013421119241887e-12
22101,0,1.0,7.050719948012212e-54
22102,1,0.001977560213499709,0.9980224397864941
22103,0,1.0,9.025252623306722e-47
22104,1,0.0001645694960790803,0.9998354305039228
22105,0,0.9999999998775593,1.2243791478621229e-10
22106,0,1.0,2.656351271006439e-30
22107,0,1.0,1.069731080011331e-118
22108,1,9.31171181116495e-11,0.9999999999068905
22109,0,1.0,7.914145476279142e-128
22110,1,8.637094860675374e-11,0.999999999913598
22111,1,1.6162602121546928e-12,0.9999999999984084
22112,1,1.8165209034265384e-20,1.0
22113,1,6.011666272937172e-22,1.0
22114,0,1.0,2.119085967893396e-17
22115,1,1.1520277473286952e-98,1.0
22116,0,1.0,2.2902718291443903e-86
22117,0,1.0,3.1532870623491447e-130
22118,0,1.0,4.478144527027449e-24
22119,0,1.0,4.4193304945446797e-175
22120,1,1.69934310391534e-39,1.0
22121,1,1.0686795701816282e-18,1.0
22122,1,3.96420174522637e-05,0.9999603579825495
22123,0,1.0,2.780925582713878e-32
22124,1,5.825055736071218e-09,0.9999999941746864
22125,0,1.0,1.2667371843678267e-22
22126,1,1.5845151028416778e-65,1.0
22127,1,2.489631038768048e-15,1.0
22128,0,1.0,3.1051948152148955e-26
22129,0,1.0,2.3432235600361752e-92
22130,0,0.9994513755967573,0.000548624403114662
22131,1,1.4805525641654428e-20,1.0
22132,0,1.0,2.9411085947076393e-66
22133,1,8.000253305278721e-07,0.9999991999746742
22134,0,1.0,1.6119863859588737e-111
22135,0,1.0,9.27571321114486e-58
22136,0,1.0,8.591466379017246e-22
22137,0,1.0,1.179914978190242e-17
22138,0,0.9999999999928377,7.166735666837971e-12
22139,0,0.9999999980914254,1.9086771216063484e-09
22140,0,1.0,1.6615833825709622e-116
22141,1,3.236646161565345e-05,0.9999676335382264
22142,1,1.697251008846546e-161,1.0
22143,0,1.0,4.292507127426939e-38
22144,1,1.1902099831299957e-05,0.9999880979001469
22145,0,1.0,1.3307453605941524e-20
22146,0,1.0,1.0131451752427344e-34
22147,1,9.403290473187547e-16,1.0
22148,0,1.0,3.3823192641103466e-148
22149,1,9.847393493831547e-97,1.0
22150,0,1.0,1.864451242623796e-138
22151,0,1.0,3.4955309410809546e-26
22152,1,4.653920260041671e-13,0.9999999999995453
22153,0,1.0,2.434535267312178e-28
22154,0,1.0,4.3167444165382183e-47
22155,1,1.8259952340941688e-24,1.0
22156,0,1.0,8.86218472399324e-83
22157,1,3.244380881587145e-23,1.0
22158,0,1.0,1.4201138632293824e-18
22159,1,1.2119123646397536e-84,1.0
22160,1,1.972105374563774e-120,1.0
22161,1,1.1232124346190583e-24,1.0
22162,0,1.0,8.251469558474926e-52
22163,0,1.0,1.9476327757217254e-193
22164,0,1.0,4.773850084565527e-96
22165,1,4.819114091305423e-25,1.0
22166,1,0.000626234620825712,0.9993737653791684
22167,0,1.0,2.707044909618999e-22
22168,1,4.750943948842502e-18,1.0
22169,1,1.549218953683382e-15,1.0
22170,0,1.0,1.01324534901473e-14
22171,0,1.0,0.0
22172,1,4.1570268734637294e-22,1.0
22173,0,1.0,1.776117139414749e-88
22174,1,2.3514419572043624e-19,1.0
22175,0,1.0,2.85624935317586e-109
22176,0,1.0,1.2462354572804753e-101
22177,0,1.0,5.0613081216020563e-51
22178,1,1.5897472211962427e-11,0.9999999999840838
22179,0,1.0,3.0383464425491526e-125
22180,0,0.9999999816675429,1.8332451649082853e-08
22181,1,1.3393626384006469e-08,0.9999999866063263
22182,0,1.0,3.3182365088807835e-28
22183,0,1.0,4.6665007465940285e-119
22184,1,1.1495145980255494e-09,0.9999999988503987
22185,1,0.06838307132300823,0.9316169286769592
22186,1,6.182825532066021e-20,1.0
22187,0,1.0,3.830754376152049e-96
22188,0,1.0,1.6302740805192746e-87
22189,0,0.9999999999949978,4.839892385108162e-12
22190,1,1.331547018863594e-30,1.0
22191,0,1.0,2.2870684680180723e-39
22192,1,6.10619458440492e-31,1.0
22193,1,7.594317389921085e-51,1.0
22194,0,1.0,1.2961313742192055e-59
22195,1,5.3742862525941116e-11,0.9999999999462261
22196,0,1.0,1.9476729657750872e-15
22197,1,3.179917183351271e-05,0.999968200828146
22198,1,0.029628901899394027,0.9703710981006052
22199,0,1.0,3.247835363871319e-114
22200,0,1.0,4.973881472579849e-187
22201,0,1.0,5.210214961587411e-14
22202,0,1.0,8.961490685465077e-26
22203,1,1.817749900447956e-06,0.9999981822500709
22204,0,0.706902209750458,0.29309779024947313
22205,0,1.0,3.7220970430442965e-135
22206,1,3.528374295665348e-16,1.0
22207,0,1.0,1.3236701877328986e-136
22208,1,2.6033019659429915e-28,1.0
22209,1,9.58677524286577e-33,1.0
22210,0,1.0,7.7586177291087e-187
22211,0,0.9999995298049922,4.701949614642114e-07
22212,1,2.8850054036261683e-20,1.0
22213,1,1.265075424564784e-39,1.0
22214,1,6.822852883200729e-71,1.0
22215,0,1.0,1.4128360475618052e-144
22216,0,0.9999999971842044,2.8156389693815214e-09
22217,1,3.1223356973793074e-17,1.0
22218,0,1.0,4.774800985182794e-68
22219,1,1.5331964649913682e-119,1.0
22220,0,1.0,1.8948504348467795e-252
22221,0,1.0,3.316022154879143e-61
22222,1,1.1609807179888245e-61,1.0
22223,0,0.9999999999931788,6.781352684753368e-12
22224,1,2.0284308724344944e-08,0.9999999797155399
22225,1,0.0,1.0
22226,0,1.0,9.295792511698825e-171
22227,0,1.0,4.994251234741169e-44
22228,1,6.306386727541097e-22,1.0
22229,0,0.9985567430796162,0.0014432569202247312
22230,1,1.5465910814762082e-06,0.9999984534088662
22231,1,1.6917770241260282e-13,1.0
22232,0,1.0,1.5314688229251777e-113
22233,0,0.9999999995852704,4.146523985559062e-10
22234,0,1.0,2.2646747966997464e-58
22235,0,1.0,5.23180725323035e-92
22236,1,0.08827288329585607,0.911727116704044
22237,1,5.3537645443284746e-30,1.0
22238,1,2.6548752974697373e-169,1.0
22239,1,3.685239384810662e-52,1.0
22240,0,0.9999995152269359,4.847730259494842e-07
22241,0,1.0,3.369300712422669e-99
22242,1,2.7414550347358793e-39,1.0
22243,0,1.0,1.5507857545808722e-191
22244,1,6.084320187521279e-10,0.999999999391548
22245,1,4.273658302168792e-96,1.0
22246,1,0.0006970073742976272,0.9993029926255477
22247,0,1.0,5.635231149409925e-87
22248,1,6.969646405343953e-07,0.9999993030353536
22249,0,1.0,1.2503125528161525e-93
22250,0,0.999989357157366,1.0642842554822051e-05
22251,0,1.0,5.163635701628801e-88
22252,1,2.190827034865019e-45,1.0
22253,0,0.9998915110870787,0.00010848891288919723
22254,0,1.0,6.230619590534991e-72
22255,0,1.0,1.6541037696386474e-57
22256,0,0.9817626088494978,0.018237391150499157
22257,0,1.0,2.508801743099365e-18
22258,1,6.697907245872042e-30,1.0
22259,1,1.669873766195363e-10,0.9999999998331077
22260,1,3.1224720449701116e-50,1.0
22261,0,1.0,8.162543058457955e-74
22262,0,1.0,4.928899256942795e-19
22263,0,1.0,7.61495712590803e-14
22264,1,1.8104896914974228e-13,1.0
22265,1,3.153916096966646e-60,1.0
22266,0,0.9999457491295072,5.425087060564541e-05
22267,0,1.0,6.376349405442169e-23
22268,1,0.005798636691262195,0.9942013633086986
22269,0,1.0,3.1813152853784923e-82
22270,0,1.0,4.7394043554516403e-85
22271,0,0.9999984842445547,1.5157563159815653e-06
22272,1,0.0028590652892653617,0.9971409347105806
22273,1,6.473238762226328e-52,1.0
22274,0,1.0,2.2635993510111057e-76
22275,1,3.4188588233800247e-215,1.0
22276,1,4.262426949269408e-07,0.9999995737573271
22277,0,1.0,6.975914486778121e-57
22278,1,6.319672705189298e-15,1.0
22279,1,2.3284880590161414e-21,1.0
22280,0,1.0,1.0386196203728145e-157
22281,0,1.0,2.635548935957086e-126
22282,1,6.197372143908671e-36,1.0
22283,1,1.0695137855537176e-42,1.0
22284,0,1.0,6.188391067518268e-107
22285,0,1.0,5.324040359070193e-19
22286,0,0.9650828740664217,0.03491712593359945
22287,0,1.0,8.817662705101612e-78
22288,0,1.0,6.458461146571681e-17
22289,1,1.5463639620694175e-23,1.0
22290,0,1.0,3.8623419755302485e-99
22291,0,1.0,1.8741907481243744e-70
22292,0,0.9999999999533884,4.650188499335243e-11
22293,0,0.8344966862197744,0.16550331378014685
22294,0,1.0,3.242828058733947e-36
22295,1,1.019360484783123e-48,1.0
22296,1,2.167429911604823e-14,1.0
22297,0,1.0,1.8462389930996983e-40
22298,1,3.165358968747565e-16,1.0
22299,1,2.3802033448401128e-70,1.0
22300,1,3.9275202147137223e-126,1.0
22301,1,4.5175620487569807e-23,1.0
22302,0,1.0,2.441054624693006e-72
22303,0,1.0,2.244926791273174e-19
22304,0,0.9999995828835342,4.1711662317419635e-07
22305,1,0.010638018513612794,0.9893619814863857
22306,1,1.3874151172338954e-43,1.0
22307,1,2.7070473210386744e-15,1.0
22308,0,1.0,5.215545350374558e-69
22309,0,1.0,1.0052579741898102e-46
22310,0,0.9999999744015898,2.559831042320345e-08
22311,0,1.0,2.2175577888704515e-18
22312,0,1.0,5.626313609267936e-26
22313,1,0.23732582691587087,0.7626741730841164
22314,1,1.895002231149592e-05,0.9999810499777337
22315,1,1.1835997984837464e-87,1.0
22316,1,3.460090565168548e-148,1.0
22317,0,0.9999999999997726,2.1585328192662885e-13
22318,0,1.0,4.680109313824593e-147
22319,0,0.9999599138249569,4.0086174978660944e-05
22320,0,1.0,7.97931766871535e-149
22321,1,1.4346015047804e-25,1.0
22322,0,1.0,5.177368736188958e-15
22323,1,0.0005953476323509962,0.9994046523676524
22324,0,1.0,3.812581798199417e-37
22325,1,3.9716206108963574e-10,0.9999999996027782
22326,1,6.6885256206735185e-31,1.0
22327,0,1.0,2.3429876750423534e-163
22328,1,0.0023404440996820236,0.9976595559006124
22329,1,3.2137145788701664e-10,0.999999999678721
22330,1,3.429988963572819e-73,1.0
22331,0,0.6581966654991841,0.3418033345008861
22332,0,1.0,7.424294070990156e-32
22333,0,0.9999973901453765,2.6098546303779683e-06
22334,1,5.519038378203594e-28,1.0
22335,0,1.0,1.4901435503006938e-38
22336,0,1.0,2.661160832249975e-113
22337,0,1.0,4.2699523465562715e-73
22338,1,2.053300896243266e-24,1.0
22339,0,0.9998657970470285,0.00013420295284861765
22340,0,1.0,3.0014773862838613e-63
22341,0,1.0,2.977367271452628e-78
22342,1,1.7839215155849869e-13,0.9999999999998295
22343,0,1.0,1.6663285593462757e-102
22344,0,0.9999999996584847,3.4141793387135796e-10
22345,0,1.0,4.606140077516216e-109
22346,0,1.0,1.3551566835108492e-22
22347,0,0.999999999894726,1.053063774481172e-10
22348,1,0.0122064489168839,0.9877935510831404
22349,0,1.0,1.7028980194037275e-52
22350,1,3.0844991597749356e-70,1.0
22351,0,1.0,4.452392952568234e-115
22352,1,0.0,1.0
22353,1,4.431450572657468e-65,1.0
22354,1,0.01449603741508096,0.9855039625850792
22355,0,1.0,2.303812877135287e-49
22356,1,1.1812018745802847e-116,1.0
22357,1,3.155528790680436e-179,1.0
22358,1,8.836534183988754e-08,0.9999999116346355
22359,0,0.9998253840471154,0.00017461595280420382
22360,0,0.9999910269482499,8.973051834945533e-06
22361,0,1.0,3.006064234766283e-65
22362,0,1.0,2.1942591297915338e-21
22363,0,1.0,3.8356137127074727e-56
22364,1,2.1162381656228284e-06,0.9999978837618296
22365,1,1.138241265033642e-115,1.0
22366,0,0.9999983728902911,1.62710980690868e-06
22367,0,1.0,5.936684850136248e-200
22368,0,1.0,4.398448267387654e-82
22369,0,1.0,3.409041138493777e-90
22370,1,6.042388907101594e-155,1.0
22371,1,5.630770083319717e-10,0.9999999994370228
22372,1,4.138572595388982e-28,1.0
22373,0,1.0,2.666960567694268e-25
22374,0,1.0,1.4615424675408133e-107
22375,0,1.0,1.819444707683539e-83
22376,0,1.0,1.5994405386741179e-27
22377,0,1.0,4.64324050618421e-28
22378,1,4.18417438828519e-98,1.0
22379,1,1.430714776501893e-70,1.0
22380,0,1.0,6.549634737506065e-65
22381,1,1.6783985468112026e-66,1.0
22382,1,2.1672800684587032e-42,1.0
22383,1,3.377781805077531e-85,1.0
22384,0,1.0,4.958616851395755e-27
22385,1,0.1306763821185265,0.869323617881472
22386,1,1.9901766566424806e-37,1.0
22387,1,8.744281837640384e-101,1.0
22388,0,1.0,3.9859086818165425e-177
22389,0,0.9985002971199786,0.001499702879748555
22390,0,1.0,3.970905761170548e-31
22391,1,6.150538488999012e-17,1.0
22392,0,1.0,2.715973003355533e-67
22393,0,1.0,2.654459138465632e-13
22394,0,1.0,1.7080970183985137e-178
22395,1,8.426903219888775e-05,0.9999157309677537
22396,0,1.0,7.162308712046152e-44
22397,1,7.64864871281181e-43,1.0
22398,0,1.0,4.054764064189276e-114
22399,1,0.0,1.0
22400,0,1.0,2.4877197461439416e-34
22401,1,2.0081071492202875e-56,1.0
22402,0,1.0,1.0706608076318074e-23
22403,1,1.1899662280971536e-08,0.9999999881003987
22404,0,0.9348310024577852,0.06516899754212574
22405,1,0.0002879861733055614,0.9997120138267052
22406,1,1.2412395909588741e-26,1.0
22407,1,0.031624015709891186,0.9683759842901131
22408,0,1.0,2.489859125187574e-75
22409,0,0.9999995404187904,4.595810397327717e-07
22410,0,1.0,4.4600331943819495e-74
22411,1,0.1763097707357822,0.8236902292649645
22412,0,0.999987795284496,1.2204715459054743e-05
22413,0,1.0,1.7784553263314481e-44
22414,1,4.061445279823163e-31,1.0
22415,1,3.0741730265578637e-44,1.0
22416,0,1.0,2.1319091025799637e-81
22417,0,0.9999999071283171,9.287172779355944e-08
22418,1,0.03963122673365142,0.9603687732663526
22419,1,6.038890630284581e-80,1.0
22420,0,1.0,2.7475418413033216e-101
22421,0,1.0,5.629482545977197e-129
22422,0,1.0,8.562562011399713e-112
22423,0,1.0,1.9824612144572608e-38
22424,0,1.0,3.2095992633629003e-24
22425,1,5.377720041712997e-108,1.0
22426,0,1.0,1.4174527359877506e-91
22427,1,1.168203055213395e-42,1.0
22428,1,3.671345187351533e-77,1.0
22429,0,1.0,6.739233170511719e-27
22430,0,1.0,2.865767918568493e-39
22431,1,4.826047862498879e-41,1.0
22432,0,0.8235244964288781,0.17647550357111166
22433,1,6.009529338716073e-83,1.0
22434,1,1.0065801001844114e-113,1.0
22435,0,0.9998672348614707,0.00013276513854480483
22436,0,1.0,1.3519194537743437e-130
22437,0,1.0,8.391310233276e-14
22438,1,1.154490768510171e-42,1.0
22439,1,5.521140732979987e-09,0.9999999944784577
22440,0,0.9995346234400188,0.0004653765599095288
22441,1,3.758555827679523e-28,1.0
22442,1,5.982480327272064e-13,0.9999999999994316
22443,0,1.0,3.401617539723399e-115
22444,1,8.021854138077623e-06,0.9999919781458876
22445,0,1.0,5.647455781808652e-201
22446,0,1.0,5.0894644871605685e-42
22447,1,0.2940068003335841,0.7059931996670353
22448,1,5.690041509700593e-42,1.0
22449,1,1.1459934441531816e-18,1.0
22450,1,4.761256849210765e-29,1.0
22451,1,0.00034364183113640075,0.9996563581688682
22452,0,1.0,6.162352593904569e-32
22453,0,0.999999999986585,1.3388256557187035e-11
22454,1,7.917276999285684e-07,0.9999992082724426
22455,1,0.0069661057363427595,0.9930338942636853
22456,1,0.1696118910029075,0.8303881089971082
22457,0,0.9999999976394065,2.360387800688602e-09
22458,0,1.0,2.9688243435474276e-54
22459,0,1.0,4.398722861372408e-21
22460,0,1.0,4.897317330082753e-134
22461,1,6.078807943263969e-36,1.0
22462,0,1.0,1.6398708959627827e-82
22463,0,1.0,1.5528715800832508e-41
22464,0,1.0,9.409224209095999e-183
22465,0,0.9999390337827292,6.0966217352378356e-05
22466,0,0.9999999999995453,4.000611669733837e-13
22467,1,4.9232904150313025e-26,1.0
22468,0,1.0,1.828398063849908e-42
22469,0,1.0,1.5901261018417104e-82
22470,0,1.0,2.6039126157707126e-45
22471,1,1.6396673008169246e-31,1.0
22472,0,0.9999999502360891,4.976383693991933e-08
22473,1,7.77666992963298e-46,1.0
22474,0,1.0,3.3242259808981724e-93
22475,1,7.9199128186212275e-25,1.0
22476,0,1.0,1.3183058379753046e-51
22477,1,5.766528578763981e-08,0.9999999423348543
22478,1,4.6720915247226586e-05,0.9999532790847551
22479,0,1.0,2.9698540037651524e-137
22480,1,1.3765175435814317e-28,1.0
22481,1,9.747144748080332e-23,1.0
22482,1,2.922275938499624e-240,1.0
22483,0,1.0,2.928245788699497e-30
22484,0,1.0,2.6276388806530817e-16
22485,0,1.0,4.5388594357114545e-27
22486,1,8.328029709451452e-27,1.0
22487,0,1.0,1.4930165746939365e-39
22488,0,1.0,1.057835975635353e-102
22489,0,1.0,1.2627129125794088e-29
22490,0,1.0,1.816705484080154e-161
22491,1,1.3685859790450052e-36,1.0
22492,0,1.0,4.3603152712833615e-112
22493,0,1.0,1.8056763825480663e-81
22494,1,2.470154596129954e-41,1.0
22495,0,1.0,8.60502557680839e-219
22496,0,1.0,1.6206077253422498e-240
22497,0,1.0,2.2723883738047107e-102
22498,1,1.1511079903618553e-25,1.0
22499,0,1.0,1.3953773258424276e-41
22500,0,1.0,6.338772805608704e-168
22501,0,1.0,1.7235365860614876e-29
22502,1,0.09698296496552408,0.9030170350344888
22503,0,1.0,5.699162529864978e-163
22504,0,1.0,1.7151661234524994e-43
22505,0,1.0,2.7784201266277485e-218
22506,1,2.1525892776123308e-58,1.0
22507,1,9.435555787452573e-200,1.0
22508,0,0.9760741919922403,0.023925808007745214
22509,0,0.9999980369981298,1.963001809549634e-06
22510,1,1.8420955687662435e-13,1.0
22511,0,1.0,2.8380855206611236e-127
22512,0,1.0,1.0001970654818637e-25
22513,0,1.0,4.6411282511272326e-15
22514,1,1.4590978393481733e-19,1.0
22515,0,1.0,1.7508140657396554e-40
22516,1,1.4291850676015548e-17,1.0
22517,1,3.8851241980108833e-98,1.0
22518,0,0.9999999978901997,2.1098655079107e-09
22519,1,0.4960937500000003,0.5039062499999998
22520,0,1.0,6.450695379573681e-28
22521,1,1.2608677965869519e-97,1.0
22522,1,0.0,1.0
22523,0,1.0,2.281537643938172e-25
22524,1,0.0007199036845706524,0.999280096315419
22525,0,1.0,2.336907956259144e-254
22526,0,0.9999999999971578,2.806198426832206e-12
22527,1,1.0181960222274278e-59,1.0
22528,0,1.0,1.8773562594703547e-59
22529,1,5.6994381020456326e-05,0.9999430056189997
22530,1,0.0029955341153474696,0.9970044658846988
22531,0,0.98300957186138,0.016990428138633662
22532,1,3.662954524372356e-17,1.0
22533,0,0.9959865733752329,0.004013426624540033
22534,1,3.5185664622829045e-09,0.9999999964813924
22535,0,1.0,2.279152912632734e-118
22536,0,1.0,8.595955856526756e-38
22537,0,1.0,1.6491727202745906e-17
22538,1,1.4324754480050496e-70,1.0
22539,0,0.9999999999995453,5.513933985085515e-13
22540,0,1.0,3.293531444491692e-138
22541,1,1.6948830329792132e-07,0.9999998305115839
22542,0,1.0,1.624674863911086e-25
22543,0,0.855384394038895,0.14461560596101455
22544,1,3.7919118097454616e-15,1.0
22545,0,1.0,1.7743022650608338e-41
22546,0,1.0,1.7677191334385152e-72
22547,1,1.512888529952174e-09,0.9999999984870556
22548,0,1.0,6.382852264146578e-15
22549,1,8.988054445094266e-05,0.9999101194555126
22550,0,1.0,3.4544165338464356e-78
22551,0,1.0,9.57740921555459e-80
22552,0,1.0,7.685732907428349e-144
22553,0,1.0,2.6474296429965162e-48
22554,1,1.6351810317934927e-163,1.0
22555,0,1.0,1.238569090073924e-44
22556,0,0.9950474625248968,0.004952537475096047
22557,1,8.82695845973911e-18,1.0
22558,0,1.0,1.4910906737154244e-31
22559,1,3.114240284570582e-51,1.0
22560,0,1.0,8.65400800650034e-19
22561,0,1.0,3.2233008243428355e-126
22562,1,4.3053482685236446e-47,1.0
22563,1,1.477776457543491e-82,1.0
22564,1,8.701832077541022e-54,1.0
22565,0,1.0,9.786428495925138e-82
22566,0,1.0,1.0999505581735102e-170
22567,1,0.004963159687907414,0.9950368403119215
22568,1,1.1222729601206393e-19,1.0
22569,0,1.0,8.872462547199772e-89
22570,0,1.0,1.6438064767766325e-34
22571,1,6.183859096281083e-13,0.9999999999993179
22572,1,1.287598864808508e-71,1.0
22573,1,2.086846313352082e-07,0.9999997913153256
22574,1,1.5803986560592287e-58,1.0
22575,1,2.7281999675002265e-85,1.0
22576,0,1.0,8.340114826553756e-14
22577,0,1.0,2.7714777632346305e-116
22578,1,1.1916875903372769e-96,1.0
22579,1,0.4960937500000003,0.5039062499999998
22580,0,1.0,1.0394871561662635e-131
22581,0,1.0,6.045002531311591e-130
22582,1,1.3803579226068595e-63,1.0
22583,0,1.0,9.100262098281463e-24
22584,0,1.0,1.0779479645411389e-74
22585,1,1.0440783783430893e-15,1.0
22586,0,1.0,1.2805662952112424e-61
22587,1,9.380427284355448e-26,1.0
22588,0,1.0,5.681133469868375e-31
22589,0,1.0,2.875186681274555e-29
22590,0,1.0,8.164961039607693e-29
22591,1,0.00262849967651168,0.9973715003233783
22592,0,1.0,1.0106234868236482e-79
22593,0,1.0,5.993140525859466e-59
22594,0,1.0,2.705476500246685e-116
22595,0,1.0,7.051936624369484e-70
22596,0,1.0,2.776164367756757e-134
22597,1,6.266933403933384e-17,1.0
22598,0,1.0,8.462857927297012e-83
22599,0,0.9999999987239789,1.2761336987858403e-09
22600,1,0.0006104848961351765,0.9993895151038507
22601,1,1.9903906726207974e-174,1.0
22602,0,1.0,6.540338778176019e-166
22603,0,0.9569458632969574,0.04305413670306859
22604,0,1.0,2.6448214457919008e-27
22605,0,1.0,2.4125865200629e-68
22606,1,1.4183428348035181e-42,1.0
22607,0,1.0,7.112807117288732e-98
22608,0,1.0,3.3519351540692875e-19
22609,0,1.0,0.0
22610,1,9.434980228987737e-48,1.0
22611,1,0.0023149374433098957,0.9976850625566687
22612,0,1.0,3.854931033447144e-186
22613,1,9.770281320616507e-05,0.9999022971867967
22614,1,4.977629769870367e-63,1.0
22615,1,0.003459164187392791,0.9965408358126199
22616,0,1.0,4.6360616867284e-123
22617,0,1.0,6.661083898731868e-14
22618,1,4.726276285180693e-05,0.9999527372371549
22619,1,6.5073016904187385e-43,1.0
22620,0,1.0,4.226755785760473e-213
22621,1,6.462630711513497e-14,1.0
22622,0,0.9645743702762415,0.03542562972362442
22623,1,1.573175292616678e-06,0.9999984268246049
22624,0,1.0,1.5794924387803207e-84
22625,1,0.3885628412705968,0.6114371587294021
22626,0,1.0,7.123769775638805e-18
22627,0,1.0,1.978506607729919e-130
22628,1,0.0,1.0
22629,1,1.6006406499722383e-19,1.0
22630,1,4.538270174158037e-11,0.9999999999545253
22631,0,1.0,1.075725011105671e-22
22632,1,5.593806788758809e-20,1.0
22633,0,1.0,9.299478729933103e-129
22634,0,1.0,1.7082296230706616e-77
22635,1,0.2144197357919982,0.7855802642080556
22636,1,6.354613662182922e-265,1.0
22637,0,0.9999999999977263,2.2534955305403967e-12
22638,0,1.0,3.6094581697184837e-62
22639,0,1.0,2.2332909585553254e-24
22640,1,1.9950337747703713e-11,0.9999999999801048
22641,0,1.0,1.0579505547364135e-129
22642,0,0.999999999998181,1.5814837425248686e-12
22643,0,1.0,8.387391155319321e-16
22644,0,1.0,5.195924111633496e-19
22645,1,1.4358960726673098e-58,1.0
22646,0,1.0,5.785526280218881e-75
22647,1,0.4960937500000003,0.5039062499999998
22648,1,2.4377975538441053e-108,1.0
22649,1,3.304486235051253e-08,0.9999999669551022
22650,1,3.604559703436457e-15,1.0
22651,1,0.023264869168134656,0.9767351308318637
22652,0,1.0,2.6535567347681966e-37
22653,1,6.460223092022736e-163,1.0
22654,1,2.16750916354261e-200,1.0
22655,1,0.12302739151648479,0.8769726084835594
22656,0,1.0,5.223510255130756e-149
22657,1,1.2410702468176504e-10,0.999999999875854
22658,1,4.857554016015109e-09,0.9999999951432983
22659,0,1.0,3.8377518452339976e-106
22660,0,1.0,6.274420714164176e-36
22661,1,4.366272283945157e-19,1.0
22662,1,5.4e-323,1.0
22663,1,9.99788595213164e-31,1.0
22664,0,1.0,9.074637844798339e-18
22665,1,1.2752289839404392e-22,1.0
22666,1,0.17241726957445772,0.827582730425544
22667,0,1.0,2.3969234476545696e-40
22668,0,1.0,7.526435293160641e-48
22669,1,1.0814593678862216e-06,0.9999989185404438
22670,0,0.9999921848858112,7.815114196185721e-06
22671,1,0.0005762648508109897,0.9994237351492987
22672,0,0.9820881728275306,0.017911827172647544
22673,1,1.1211321726203177e-13,1.0
22674,1,2.7525659840476702e-09,0.9999999972474143
22675,1,8.243285200260824e-10,0.999999999175543
22676,1,2.5546267546889243e-35,1.0
22677,1,2.379596820920741e-19,1.0
22678,0,1.0,2.3512341902363643e-87
22679,1,1.661343227045674e-19,1.0
22680,0,1.0,3.3409375121954617e-29
22681,1,7.381637880465132e-47,1.0
22682,0,1.0,8.215185633402212e-18
22683,0,1.0,3.609717838686582e-33
22684,1,1.1412916604745577e-84,1.0
22685,0,0.9999600962472911,3.990375250686897e-05
22686,0,1.0,2.2324475094219698e-17
22687,0,1.0,2.8068765976846507e-181
22688,0,1.0,5.964725854999302e-103
22689,0,0.9999999933370418,6.662879127924343e-09
22690,0,1.0,2.1600345741170933e-35
22691,0,1.0,2.341473814101307e-28
22692,1,2.187438353266121e-73,1.0
22693,0,1.0,1.7800492296428505e-65
22694,0,1.0,1.3575840474683763e-34
22695,1,4.113153606752199e-68,1.0
22696,0,1.0,1.1530645623268662e-14
22697,0,0.9999980012104938,1.998789482070565e-06
22698,1,3.430788950417369e-95,1.0
22699,0,0.999999999791271,2.086504939381332e-10
22700,0,1.0,8.436931694291162e-29
22701,1,2.018307418357149e-31,1.0
22702,0,1.0,6.461433217278274e-42
22703,0,0.9999984311842609,1.5688157381510199e-06
22704,0,1.0,1.000085585503124e-18
22705,1,1.4445859143404405e-33,1.0
22706,0,0.9999999999961346,3.764643983757317e-12
22707,1,1.9698627332018197e-33,1.0
22708,1,9.933754358080002e-109,1.0
22709,1,2.423433522450383e-05,0.9999757656650021
22710,0,0.9999999783758542,2.1624207817594865e-08
22711,0,1.0,1.2856780741181003e-49
22712,0,1.0,5.0137759438031355e-46
22713,1,1.2820825691208863e-10,0.9999999998717612
22714,0,1.0,1.9349188109785982e-284
22715,0,1.0,1.581897192356919e-49
22716,1,1.1847692253842126e-30,1.0
22717,0,1.0,6.516027125914179e-89
22718,0,1.0,1.3089193024358225e-17
22719,1,9.714574672389648e-51,1.0
22720,0,1.0,2.0662540078048818e-66
22721,0,1.0,9.698634625203567e-137
22722,1,1.3407972214349623e-48,1.0
22723,0,1.0,1.2875961249633039e-18
22724,1,8.01090884762402e-05,0.9999198909119765
22725,0,1.0,3.1931099600513047e-94
22726,0,1.0,1.9395404314058507e-296
22727,0,0.9999999972310434,2.7689801082937795e-09
22728,0,1.0,4.269692112622547e-26
22729,1,0.00219425800842993,0.9978057419915597
22730,0,0.9105908475709719,0.08940915242901004
