id,LogisticRegression(),proba_0,proba_1
22060,0,0.9999999889174714,1.1082528508616718e-08
22061,1,2.5583971186016186e-07,0.9999997441602881
22062,1,1.4649589819892839e-05,0.9999853504101801
22063,0,0.9999999976486931,2.3513069652170847e-09
22064,0,0.9999401717624163,5.982823758370554e-05
22065,1,0.0,1.0
22066,1,4.019986643566398e-08,0.9999999598001336
22067,0,0.9996460117663706,0.0003539882336294715
22068,1,0.003532024791043087,0.9964679752089569
22069,1,4.15109635554245e-09,0.9999999958489036
22070,1,0.0,1.0
22071,1,9.30090009898521e-07,0.9999990699099901
22072,0,0.9999993415545436,6.58445456420387e-07
22073,0,0.9973457129414077,0.002654287058592265
22074,1,0.0018768263132702412,0.9981231736867298
22075,0,0.9999999995413634,4.586365651822803e-10
22076,0,0.9999999918409345,8.159065541655858e-09
22077,0,0.9979843461590147,0.0020156538409853743
22078,0,0.9999999999999887,1.13226665361877e-14
22079,0,0.9999999999999983,1.6167325586939547e-15
22080,0,0.9314502519506697,0.0685497480493303
22081,1,0.0,1.0
22082,0,0.9999999999962454,3.7544992545148715e-12
22083,0,1.0,5.88036289182854e-19
22084,0,1.0,1.3158234819618248e-19
22085,1,0.008132355231958543,0.9918676447680415
22086,1,5.146331640892843e-05,0.9999485366835911
22087,1,7.867795304150604e-11,0.999999999921322
22088,0,0.9999990200507831,9.7994921688185e-07
22089,1,2.0835067513491623e-06,0.9999979164932487
22090,1,0.027834532051378535,0.9721654679486215
22091,0,1.0,3.924227968445322e-34
22092,1,2.5170051538569993e-06,0.9999974829948461
22093,1,0.055336319060397376,0.9446636809396026
22094,0,0.996106360250709,0.0038936397492910072
22095,0,0.9999171126195923,8.288738040778857e-05
22096,1,0.005434007438807509,0.9945659925611925
22097,0,0.9999999999916819,8.318164134685397e-12
22098,0,0.999999960389782,3.9610218000359835e-08
22099,0,0.9999999999999509,4.9113472639917786e-14
22100,0,0.9978326340397761,0.002167365960223934
22101,0,0.9999992800111273,7.19988872795422e-07
22102,1,0.027305937784417367,0.9726940622155826
22103,0,0.9966365615559438,0.0033634384440562035
22104,1,0.002158610616451173,0.9978413893835488
22105,0,0.9832366148997038,0.016763385100296155
22106,0,0.9817137708988741,0.018286229101125914
22107,0,1.0,2.187225595521006e-17
22108,1,0.4027042976413817,0.5972957023586183
22109,0,0.9997421931799638,0.00025780682003615483
22110,1,0.0012179194832715456,0.9987820805167285
22111,1,4.973502886307379e-06,0.9999950264971137
22112,1,5.456191054520332e-11,0.9999999999454381
22113,1,7.537782538369342e-06,0.9999924622174616
22114,0,0.9902900253611876,0.009709974638812412
22115,1,0.0,1.0
22116,0,0.9999999999999993,6.410197681802822e-16
22117,0,0.9999999999999227,7.722864870130265e-14
22118,0,0.999997532565612,2.467434388022103e-06
22119,0,0.9999999999999996,4.928585583475163e-16
22120,1,3.537270476527965e-10,0.999999999646273
22121,1,4.968607486555143e-06,0.9999950313925134
22122,1,0.0007162980594223045,0.9992837019405777
22123,0,0.99918399011369,0.0008160098863100618
22124,1,0.02772600470767006,0.9722739952923299
22125,0,0.9999991323647557,8.676352443148845e-07
22126,1,4.678037379690636e-08,0.9999999532196262
22127,1,1.7776780159017846e-08,0.9999999822232198
22128,0,0.9069341965422468,0.09306580345775323
22129,0,0.9999999998909277,1.09072330895051e-10
22130,1,1.7883223435433138e-07,0.9999998211677656
22131,1,0.00019982919573868774,0.9998001708042613
22132,0,0.9999999999954271,4.572860668408194e-12
22133,1,3.4116752833934783e-06,0.9999965883247166
22134,0,1.0,4.404048907330204e-21
22135,0,0.9999999977225069,2.2774930502302254e-09
22136,0,0.9999999370229881,6.297701198183632e-08
22137,0,0.933262443066844,0.06673755693315594
22138,0,0.9056562228122368,0.09434377718776325
22139,0,0.9997201488251666,0.0002798511748334374
22140,0,1.0,2.0993736826583463e-25
22141,1,0.04644624242093309,0.9535537575790669
22142,1,0.0,1.0
22143,0,0.9984320189207928,0.001567981079207224
22144,1,0.013281374974663973,0.986718625025336
22145,0,0.99990945058392,9.054941608004142e-05
22146,1,0.023068801338320344,0.9769311986616797
22147,1,9.456640657445892e-05,0.9999054335934255
22148,0,0.9999999988823207,1.1176792641636554e-09
22149,1,8.494094316802148e-12,0.9999999999915059
22150,0,1.0,1.9115451687036837e-20
22151,0,0.9999999350454633,6.49545367512502e-08
22152,1,1.9040391510127819e-06,0.999998095960849
22153,0,0.9999915994812736,8.40051872640324e-06
22154,0,0.915898420072697,0.08410157992730304
22155,1,1.2160970338515042e-06,0.9999987839029661
22156,0,0.9999999994514863,5.485137274922272e-10
22157,1,2.0603036077204706e-07,0.9999997939696392
22158,1,0.00021618950158974748,0.9997838104984103
22159,1,1.7030821197749901e-13,0.9999999999998297
22160,1,6.1500689753080096e-06,0.9999938499310247
22161,1,3.3306690738754696e-15,0.9999999999999967
22162,0,0.9999999964532371,3.5467628933052922e-09
22163,0,1.0,4.6659289037046245e-28
22164,0,0.9999999999999917,8.32999033346196e-15
22165,1,1.7706014432405937e-10,0.9999999998229399
22166,1,3.689651606464395e-08,0.9999999631034839
22167,0,0.999999995232088,4.767911935317741e-09
22168,1,0.008968498804500902,0.9910315011954991
22169,1,0.0005486529531478768,0.9994513470468521
22170,0,0.9999867235726813,1.3276427318716574e-05
22171,0,1.0,1.0787542015119288e-60
22172,1,1.474479649488103e-09,0.9999999985255204
22173,0,0.9999999999946073,5.392736413102865e-12
22174,1,3.140417666913642e-06,0.9999968595823331
22175,0,1.0,5.316615258026096e-20
22176,0,0.9999999999988868,1.1132099064895934e-12
22177,0,0.9999877126402257,1.2287359774357981e-05
22178,1,9.269374486864379e-07,0.9999990730625513
22179,0,0.9999999999999999,8.108081382232582e-17
22180,0,0.999683507132507,0.0003164928674930206
22181,1,0.004433514277097039,0.995566485722903
22182,0,0.9999991371276589,8.628723410981689e-07
22183,0,0.9999999999999982,1.7626154119755634e-15
22184,1,0.00010133980579585256,0.9998986601942041
22185,1,0.0060771757841625584,0.9939228242158374
22186,1,0.03213552607180192,0.9678644739281981
22187,0,0.9999999999995364,4.635769137209214e-13
22188,0,0.9999999997949145,2.0508546160434374e-10
22189,0,0.9995180945922699,0.00048190540773006133
22190,1,0.0006241282138177429,0.9993758717861823
22191,0,0.9999999645101613,3.548983873280297e-08
22192,1,2.885810757025098e-07,0.9999997114189243
22193,1,4.706618206284929e-09,0.9999999952933818
22194,0,0.999999999972318,2.768193154982999e-11
22195,1,1.223503877212373e-06,0.9999987764961228
22196,0,0.6063508515474678,0.3936491484525321
22197,1,0.004908393438164738,0.9950916065618353
22198,1,0.013287879444044748,0.9867121205559553
22199,0,1.0,3.0503998188254926e-17
22200,0,1.0,2.0654586392936898e-20
22201,0,0.6523608778424688,0.34763912215753123
22202,0,0.9999999998394553,1.6054468359169376e-10
22203,1,0.44774264031262057,0.5522573596873794
22204,1,0.0040408106180356285,0.9959591893819644
22205,0,0.9999999999989206,1.079396400437595e-12
22206,1,0.12064572042778099,0.879354279572219
22207,0,0.9999999999967972,3.2028070607470275e-12
22208,1,0.05470536534957138,0.9452946346504286
22209,1,7.998941178199992e-06,0.9999920010588218
22210,0,0.9999999999999994,5.921222110826007e-16
22211,1,0.004592010095249788,0.9954079899047502
22212,1,1.8051683836617372e-07,0.9999998194831616
22213,1,1.4678014359503777e-10,0.9999999998532199
22214,1,1.283417816466681e-13,0.9999999999998717
22215,0,1.0,4.361383566196761e-21
22216,0,0.999995533214171,4.466785828958216e-06
22217,1,1.7461369153926043e-06,0.9999982538630846
22218,0,0.9999913558314032,8.644168596791554e-06
22219,1,0.0,1.0
22220,0,1.0,5.0888331599021925e-23
22221,0,0.9703920644835233,0.029607935516476624
22222,1,0.0006127453727520216,0.999387254627248
22223,1,0.02238847018148349,0.9776115298185165
22224,1,1.680051753272238e-08,0.9999999831994825
22225,1,4.897025007721822e-10,0.9999999995102975
22226,0,1.0,3.985546947534099e-30
22227,0,0.99999977407285,2.25927149983082e-07
22228,1,1.882679496301165e-06,0.9999981173205037
22229,1,0.047292892337637005,0.952707107662363
22230,1,0.0008864708219721296,0.9991135291780279
22231,1,2.284838984678572e-13,0.9999999999997715
22232,0,0.9999999999997429,2.571662342222808e-13
22233,0,0.7990513943230443,0.20094860567695574
22234,0,0.9998335987855302,0.00016640121446974098
22235,0,0.999999999999963,3.694140171593439e-14
22236,1,0.002007260074440187,0.9979927399255598
22237,1,2.2723998571727577e-08,0.9999999772760014
22238,1,1.6129058089120463e-09,0.9999999983870942
22239,1,4.581002244208321e-12,0.999999999995419
22240,0,0.999999114896718,8.851032820241737e-07
22241,0,0.9999999999999986,1.477701600756892e-15
22242,1,7.001414242369108e-06,0.9999929985857576
22243,0,0.9999999999999996,4.3936045116851754e-16
22244,1,0.00023132933148239943,0.9997686706685176
22245,1,5.899480903792664e-11,0.9999999999410052
22246,0,0.6647750841826909,0.33522491581730907
22247,0,0.9999999481799485,5.182005147459242e-08
22248,1,0.007584361799558792,0.9924156382004412
22249,0,1.0,2.3919310089626102e-21
22250,1,0.3952605799303539,0.6047394200696461
22251,0,0.9999999997972592,2.0274081919255927e-10
22252,1,2.3275832372604555e-09,0.9999999976724168
22253,0,0.9979135350318428,0.002086464968157243
22254,0,0.9999999999152344,8.476562252967447e-11
22255,0,0.999998863993918,1.136006081969917e-06
22256,1,0.04436997300843215,0.9556300269915678
22257,0,0.9998631306800606,0.00013686931993934736
22258,1,0.008292213327517284,0.9917077866724827
22259,1,0.002034079545615186,0.9979659204543848
22260,0,0.735573888705104,0.264426111294896
22261,0,0.999999968793288,3.1206712012543006e-08
22262,0,0.8867132133474885,0.11328678665251148
22263,0,0.9998486506319185,0.00015134936808150403
22264,1,0.009097830221313608,0.9909021697786864
22265,1,2.8494984150029268e-12,0.9999999999971505
22266,0,0.9989846200205726,0.0010153799794274004
22267,0,0.9999768197646937,2.3180235306394736e-05
22268,1,5.722045818279398e-07,0.9999994277954182
22269,0,0.9993630818045454,0.0006369181954546291
22270,0,0.9999502762022107,4.972379778930203e-05
22271,0,0.999999998034768,1.965231942088552e-09
22272,1,9.772583586808992e-08,0.9999999022741641
22273,1,0.0,1.0
22274,0,0.9999999754934366,2.4506563412153704e-08
22275,1,0.0,1.0
22276,1,0.0013814501538527146,0.9986185498461473
22277,0,0.999999999986345,1.365497935658304e-11
22278,1,0.00016846565426975602,0.9998315343457302
22279,1,6.554854437013091e-10,0.9999999993445146
22280,0,1.0,6.228119242588712e-25
22281,0,1.0,4.4885936602386e-19
22282,1,0.0004585181783449688,0.999541481821655
22283,1,5.119682455756447e-12,0.9999999999948803
22284,0,0.9999999950133746,4.986625453784717e-09
22285,1,0.006350887199915389,0.9936491128000846
22286,1,0.0017484821039061016,0.9982515178960939
22287,0,0.9999999999999618,3.820827819656604e-14
22288,0,0.9997404096506777,0.0002595903493223512
22289,1,4.596323321948148e-14,0.999999999999954
22290,0,0.9999973214150374,2.678584962649865e-06
22291,0,0.9988905568020608,0.0011094431979391968
22292,1,0.11701601274324291,0.8829839872567571
22293,0,0.9999781871213451,2.1812878654880893e-05
22294,0,0.9999999730140685,2.698593151568669e-08
22295,1,0.0,1.0
22296,1,0.005544183943815506,0.9944558160561845
22297,0,0.9998222326591789,0.00017776734082112605
22298,0,0.7567678189151658,0.24323218108483427
22299,1,0.0,1.0
22300,1,0.0,1.0
22301,1,9.680752014096239e-05,0.999903192479859
22302,0,0.9999999831615968,1.68384032690096e-08
22303,0,0.9999557841538157,4.4215846184256104e-05
22304,1,9.567768622931183e-07,0.9999990432231377
22305,1,0.009137547075357078,0.9908624529246429
22306,1,0.00045783947086197596,0.999542160529138
22307,1,0.00019893809802584705,0.9998010619019742
22308,0,1.0,1.205609402685645e-19
22309,0,0.9980077115593665,0.001992288440633444
22310,0,0.9379020074027886,0.06209799259721138
22311,0,0.9655064560889614,0.03449354391103868
22312,0,0.999042054399774,0.0009579456002260349
22313,1,0.01975465775785512,0.9802453422421449
22314,1,0.009367721555665454,0.9906322784443345
22315,1,3.090357081347861e-09,0.9999999969096429
22316,1,0.0,1.0
22317,0,0.9996185736318608,0.00038142636813921283
22318,0,1.0,3.5455824072289617e-17
22319,1,0.0010719886019544544,0.9989280113980455
22320,0,0.999999999999999,9.559289060425713e-16
22321,1,1.164897601380055e-06,0.9999988351023986
22322,0,0.8987293912982184,0.10127060870178163
22323,1,0.056006389411833,0.943993610588167
22324,0,1.0,1.3632202873024723e-21
22325,1,9.280944539036273e-05,0.9999071905546096
22326,1,3.232788448048751e-08,0.9999999676721155
22327,0,0.9999999999999998,2.372652306601537e-16
22328,1,0.0008554199945308705,0.9991445800054691
22329,1,9.963126723033788e-05,0.9999003687327697
22330,1,0.0,1.0
22331,1,4.877898385213797e-08,0.9999999512210161
22332,0,0.9997393170874408,0.000260682912559236
22333,1,0.012572271909221056,0.9874277280907789
22334,1,4.7454894813725446e-05,0.9999525451051863
22335,0,0.9999999959094963,4.0905037330922585e-09
22336,0,0.9999999999999764,2.3672176861099834e-14
22337,0,0.9999901304403988,9.86955960120067e-06
22338,1,0.00011256753154753607,0.9998874324684525
22339,0,0.9622197169670945,0.03778028303290552
22340,0,0.9999935970833447,6.402916655281527e-06
22341,0,0.9999840725927289,1.592740727106201e-05
22342,1,0.00014855095191279588,0.9998514490480872
22343,0,0.961198959509368,0.03880104049063199
22344,0,0.9964535750559655,0.0035464249440344555
22345,0,0.9999999999959279,4.07210422917384e-12
22346,0,0.6168191854619006,0.3831808145380994
22347,1,0.0870672425206378,0.9129327574793622
22348,0,0.9997692991185791,0.0002307008814208565
22349,0,0.9999995829273284,4.1707267162394434e-07
22350,1,0.0,1.0
22351,0,1.0,3.428648992515752e-22
22352,1,0.0,1.0
22353,1,9.30090009898521e-07,0.9999990699099901
22354,1,1.7870200810565784e-05,0.9999821297991894
22355,0,0.9999995447230717,4.552769282176033e-07
22356,1,8.995990753435379e-07,0.9999991004009247
22357,1,0.0,1.0
22358,1,0.052337560263752025,0.947662439736248
22359,1,0.0027546065763296435,0.9972453934236704
22360,1,0.00010190865356674017,0.9998980913464333
22361,0,0.9999999999999999,6.480845544425286e-17
22362,0,0.9966674256866926,0.003332574313307335
22363,0,0.9999999837386362,1.6261363832296158e-08
22364,1,0.012989440933134477,0.9870105590668655
22365,1,3.774758283725532e-15,0.9999999999999962
22366,1,2.460522168468149e-05,0.9999753947783153
22367,0,1.0,1.0446822300905305e-22
22368,0,0.9999999999368903,6.310978212824414e-11
22369,0,0.9999999999723325,2.7667514746438646e-11
22370,1,0.0,1.0
22371,1,0.0021816368211535764,0.9978183631788464
22372,1,0.0009397466249696507,0.9990602533750303
22373,1,0.11319463332102198,0.886805366678978
22374,0,0.9999999999996931,3.0682077899497095e-13
22375,0,0.9999999945716038,5.4283962185914604e-09
22376,0,0.9999991105473092,8.894526908560124e-07
22377,1,0.013113810224825495,0.9868861897751745
22378,1,0.0,1.0
22379,1,9.789968835605123e-11,0.9999999999021003
22380,0,0.9999999999998873,1.1266817150575946e-13
22381,1,6.185958412174841e-10,0.9999999993814042
22382,1,0.0008003726610704698,0.9991996273389295
22383,1,2.5905855238761433e-10,0.9999999997409414
22384,0,0.9535290868481634,0.046470913151836636
22385,1,0.0956991386399203,0.9043008613600797
22386,1,2.7857571804901227e-09,0.9999999972142428
22387,1,0.0,1.0
22388,0,1.0,2.0067740053182337e-35
22389,1,0.0009038445283228169,0.9990961554716772
22390,0,0.9999997837799138,2.162200861554088e-07
22391,1,1.5163224009739906e-09,0.9999999984836776
22392,0,0.999999999999946,5.40050770907402e-14
22393,1,0.011330963806507666,0.9886690361934923
22394,0,1.0,1.6266205989203268e-41
22395,1,0.0062360076596738034,0.9937639923403262
22396,0,0.9999997909525581,2.0904744191772506e-07
22397,1,3.092387357295223e-08,0.9999999690761264
22398,0,0.9999999999920086,7.991383758045093e-12
22399,1,0.0,1.0
22400,0,0.9999990121293096,9.878706904087939e-07
22401,1,9.103828801926284e-15,0.9999999999999909
22402,0,0.9999999776438808,2.2356119142995053e-08
22403,1,0.029194624582303264,0.9708053754176967
22404,1,0.0004882249940736383,0.9995117750059264
22405,1,0.034926945509687446,0.9650730544903126
22406,1,1.1912405626368638e-06,0.9999988087594374
22407,1,0.04358793177755127,0.9564120682224487
22408,0,0.9999999997703136,2.2968637672467178e-10
22409,0,0.9983846332759612,0.0016153667240388508
22410,0,1.0,6.536826494030335e-24
22411,1,0.000503529477661413,0.9994964705223386
22412,1,2.887362253500836e-05,0.999971126377465
22413,0,0.9999999999973342,2.6657539804031695e-12
22414,1,6.636851613839312e-07,0.9999993363148386
22415,1,5.933323858087203e-05,0.9999406667614191
22416,0,0.9999859043980246,1.4095601975373335e-05
22417,0,0.8107118165293203,0.1892881834706797
22418,1,0.002448712462786218,0.9975512875372138
22419,1,2.6848152590019936e-09,0.9999999973151847
22420,0,1.0,2.093903453016437e-18
22421,0,1.0,6.0044662153138425e-21
22422,0,0.9999960810089721,3.918991027949936e-06
22423,0,0.9999969484343842,3.0515656157782594e-06
22424,0,0.9990834707117572,0.0009165292882427978
22425,1,3.6415315207705135e-14,0.9999999999999636
22426,0,0.9999999999999998,1.9985670351324081e-16
22427,1,1.2180922936977367e-11,0.9999999999878191
22428,1,0.0,1.0
22429,0,0.9999976886609787,2.3113390212600033e-06
22430,0,0.999999881267873,1.1873212697011799e-07
22431,1,1.4774181877896808e-11,0.9999999999852258
22432,1,0.036358605489266504,0.9636413945107335
22433,1,1.6997514507011147e-12,0.9999999999983002
22434,1,0.0,1.0
22435,0,0.7207576201450159,0.27924237985498407
22436,0,0.9999999999999996,4.968989813362877e-16
22437,1,0.050373921056237836,0.9496260789437622
22438,1,3.1382532128532148e-09,0.9999999968617468
22439,0,0.9999109380957039,8.90619042961042e-05
22440,1,0.002419399172245651,0.9975806008277543
22441,1,1.0072825512574823e-06,0.9999989927174487
22442,1,1.2569985720967125e-05,0.999987430014279
22443,0,0.9999999892412484,1.0758751559945287e-08
22444,1,1.907533577760745e-06,0.9999980924664222
22445,0,1.0,5.015576032711967e-30
22446,0,0.9999995882311371,4.1176886286121507e-07
22447,1,1.4019685856681008e-08,0.9999999859803141
22448,1,1.942821505063197e-05,0.9999805717849494
22449,1,1.6496278787414553e-08,0.9999999835037212
22450,1,0.0003607550390137826,0.9996392449609862
22451,1,0.009181373821400385,0.9908186261785996
22452,0,0.9911613484348389,0.008838651565161082
22453,0,0.9968447960697943,0.0031552039302056994
22454,1,5.010756509715719e-08,0.9999999498924349
22455,1,0.0028137018939218272,0.9971862981060782
22456,1,0.11844282158822528,0.8815571784117747
22457,0,0.9999823662588747,1.7633741125295064e-05
22458,0,0.9999999999753166,2.4683372190407972e-11
22459,0,0.9968517862991519,0.003148213700848106
22460,0,1.0,1.0298864879347098e-20
22461,1,1.0456968624339424e-11,0.999999999989543
22462,0,0.9999999999999987,1.3708163330851896e-15
22463,0,0.9999999387799988,6.122000115715534e-08
22464,0,1.0,3.046137178496515e-17
22465,1,0.011656438082950138,0.9883435619170499
22466,1,0.42682518797749314,0.5731748120225069
22467,1,6.302205789454618e-07,0.999999369779421
22468,0,0.9919830933534036,0.008016906646596426
22469,0,0.9999999839317996,1.6068200416407633e-08
22470,0,0.9809421671594274,0.019057832840572664
22471,1,4.1217725343933864e-08,0.9999999587822747
22472,0,0.9995672958964462,0.0004327041035538146
22473,1,6.073114760452025e-05,0.9999392688523955
22474,0,0.9999999999999984,1.558713832343185e-15
22475,1,0.001178594914511999,0.998821405085488
22476,1,4.963637352695116e-06,0.9999950363626473
22477,1,0.010990040267031431,0.9890099597329686
22478,1,0.006574803591113176,0.9934251964088868
22479,0,0.9999999999968037,3.1963626090862343e-12
22480,1,3.593671960899769e-06,0.9999964063280391
22481,1,0.00011342075841402899,0.999886579241586
22482,1,7.092763742999608e-08,0.9999999290723626
22483,0,0.9999999489256577,5.1074342286977106e-08
22484,0,0.999586195521076,0.0004138044789240713
22485,0,0.9998730980485963,0.0001269019514036976
22486,1,2.435185360694092e-06,0.9999975648146393
22487,0,0.9999968616669571,3.1383330429202635e-06
22488,0,0.9999999999999993,7.18977477607192e-16
22489,1,0.2107151360192029,0.7892848639807971
22490,0,1.0,2.8380911104892997e-30
22491,1,2.367905132305559e-06,0.9999976320948677
22492,0,1.0,3.919403270267573e-21
22493,0,0.9999999995969852,4.0301488617553566e-10
22494,1,2.835060883832341e-07,0.9999997164939116
22495,0,1.0,5.611458743671858e-37
22496,0,1.0,5.754493763499799e-34
22497,0,0.9999999999777885,2.221140755438586e-11
22498,1,7.09720473844877e-05,0.9999290279526155
22499,0,0.999959158730833,4.084126916704544e-05
22500,0,0.9999999999995917,4.0832322248797765e-13
22501,1,0.20055168981440974,0.7994483101855903
22502,0,0.7850894565455365,0.21491054345446348
22503,0,1.0,5.668113636946764e-26
22504,0,0.9999999999999993,6.757647128201247e-16
22505,0,1.0,2.662693259917512e-45
22506,1,1.3322676295501878e-15,0.9999999999999987
22507,1,0.0,1.0
22508,1,0.0295848194044408,0.9704151805955592
22509,1,0.0012251732466656007,0.9987748267533344
22510,1,2.346220995264048e-10,0.9999999997653779
22511,0,1.0,1.8789094123360255e-23
22512,0,0.9999942421126609,5.757887339104029e-06
22513,0,0.9999451258937666,5.487410623340826e-05
22514,1,1.4700146957480342e-06,0.9999985299853043
22515,0,0.9999737070933918,2.6292906608178404e-05
22516,1,1.4166445794216997e-11,0.9999999999858336
22517,1,3.042011087472929e-14,0.9999999999999696
22518,1,0.4977472929661665,0.5022527070338335
22519,1,0.04117414647280648,0.9588258535271935
22520,0,0.9999938523534909,6.147646509133943e-06
22521,1,2.3107934865596036e-07,0.9999997689206513
22522,1,2.0292697078261313e-08,0.9999999797073029
22523,0,0.9944859891892389,0.005514010810761066
22524,1,0.1400962600379283,0.8599037399620717
22525,0,1.0,3.8649085329894145e-31
22526,0,0.9972418831266165,0.002758116873383424
22527,1,0.0,1.0
22528,0,0.999999999999687,3.1299449436968165e-13
22529,1,0.022519888136283694,0.9774801118637163
22530,1,0.4010843450094642,0.5989156549905358
22531,1,0.024090882005347813,0.9759091179946522
22532,1,0.00022005452929729774,0.9997799454707027
22533,1,7.000929613809603e-09,0.9999999929990704
22534,1,2.246405484962466e-07,0.9999997753594515
22535,0,1.0,3.4486456239283786e-22
22536,0,0.99995066063007,4.933936993005709e-05
22537,1,0.03564773731114823,0.9643522626888518
22538,1,0.0,1.0
22539,0,0.6822350613195161,0.31776493868048394
22540,0,1.0,3.323520890627775e-27
22541,1,0.050845484257179496,0.9491545157428205
22542,0,0.9996960690610971,0.0003039309389029149
22543,1,0.0647702096181777,0.9352297903818223
22544,1,1.1772884320748744e-06,0.9999988227115679
22545,0,0.9999898659118378,1.0134088162232904e-05
22546,0,0.9999999987985667,1.201433257967026e-09
22547,1,0.003945112891143743,0.9960548871088563
22548,0,0.7775815272631286,0.2224184727368714
22549,1,7.595513363600759e-06,0.9999924044866364
22550,0,0.999999749305678,2.506943219472401e-07
22551,0,1.0,1.0183704063946783e-18
22552,0,1.0,1.4021544028844913e-19
22553,0,0.9999999999825225,1.747744977378916e-11
22554,1,0.0,1.0
22555,0,0.999999957534496,4.2465504022697127e-08
22556,0,0.9156317306888364,0.08436826931116356
22557,1,2.398879475440374e-05,0.9999760112052456
22558,0,0.982828088424051,0.017171911575948964
22559,1,1.4876988529977098e-14,0.9999999999999851
22560,0,0.9998981604831011,0.00010183951689886537
22561,0,1.0,3.1079804775401397e-20
22562,1,5.119098085648588e-06,0.9999948809019144
22563,1,0.0,1.0
22564,1,0.0,1.0
22565,0,0.9999999999999309,6.909340955630567e-14
22566,0,1.0,2.796319697845247e-31
22567,0,0.9988959957830021,0.0011040042169978119
22568,1,0.0003561654811723436,0.9996438345188277
22569,0,0.9999999999562209,4.377906980712084e-11
22570,0,0.9999999999353381,6.466198413101778e-11
22571,1,0.0003419612445111353,0.9996580387554889
22572,1,1.5871304270831388e-11,0.9999999999841287
22573,1,1.3841815635906585e-05,0.9999861581843641
22574,1,0.00010719819797833097,0.9998928018020217
22575,1,7.058797990566745e-13,0.9999999999992941
22576,1,4.745358528346344e-08,0.9999999525464147
22577,0,0.9999999998228515,1.7714851299721325e-10
22578,1,5.236330258284738e-09,0.9999999947636697
22579,1,0.04117414647280648,0.9588258535271935
22580,0,1.0,9.209306237907547e-19
22581,0,0.9999999999999742,2.5801013057994534e-14
22582,1,3.622641000511351e-07,0.9999996377359
22583,0,0.9999999981551824,1.8448176605351838e-09
22584,0,0.9999999999999971,2.940186862299727e-15
22585,1,1.8306821888414149e-06,0.9999981693178112
22586,0,0.9999999999991772,8.228165031113588e-13
22587,1,5.2040987075230305e-09,0.9999999947959013
22588,0,0.9999999909489401,9.051059877035614e-09
22589,0,0.9998164669385358,0.00018353306146418223
22590,0,0.9999999668471801,3.315281996271882e-08
22591,1,0.0009831254525727307,0.9990168745474273
22592,0,0.9999999999976882,2.311809381844197e-12
22593,0,0.999999998399002,1.6009980268317341e-09
22594,0,0.9999999999980187,1.981253775535197e-12
22595,0,0.999999972540615,2.745938501701064e-08
22596,0,0.9999999999670758,3.2924255106224694e-11
22597,1,0.004119099142990357,0.9958809008570096
22598,0,1.0,8.258940497834912e-20
22599,0,0.996707629894601,0.003292370105398961
22600,1,0.18365460022828028,0.8163453997717197
22601,1,0.0,1.0
22602,0,0.9999999999999998,2.421643887723354e-16
22603,0,0.8448973185750789,0.1551026814249211
22604,0,0.9986452432410476,0.0013547567589523917
22605,0,0.9999999999392415,6.075852787521773e-11
22606,1,2.1699420038601147e-10,0.9999999997830058
22607,0,1.0,2.3528205756898608e-20
22608,0,0.9998382964461774,0.00016170355382263662
22609,0,1.0,1.4979814214657855e-125
22610,1,0.015549727855814766,0.9844502721441852
22611,1,0.018558408470042198,0.9814415915299578
22612,0,1.0,9.12840929150653e-27
22613,1,0.0012096179797869144,0.9987903820202131
22614,1,0.0,1.0
22615,1,0.00649465192251375,0.9935053480774862
22616,0,0.9999999999779428,2.2057289607498743e-11
22617,1,0.07032417334021934,0.9296758266597807
22618,1,0.0005769852374961637,0.9994230147625038
22619,1,4.1217432356965844e-05,0.999958782567643
22620,0,1.0,1.957210861474124e-33
22621,1,1.4576499927088094e-06,0.9999985423500073
22622,1,1.1086790243530764e-05,0.9999889132097565
22623,0,0.9999999871791724,1.282082757942085e-08
22624,0,1.0,2.722011173817731e-26
22625,1,0.032925781725403724,0.9670742182745963
22626,1,0.43102537601250657,0.5689746239874934
22627,0,1.0,2.1475261502223247e-30
22628,1,4.018718247067454e-09,0.9999999959812818
22629,1,1.4827945308715229e-05,0.9999851720546913
22630,1,0.00013727503086302661,0.999862724969137
22631,0,0.9999997173411443,2.826588556237576e-07
22632,1,0.00013787821370547793,0.9998621217862945
22633,0,1.0,2.561179453747087e-28
22634,0,0.9999935620649015,6.437935098504205e-06
22635,0,0.9868023463627403,0.01319765363725964
22636,1,7.846683218293293e-06,0.9999921533167817
22637,1,0.00010170143902354933,0.9998982985609765
22638,0,0.9999855229219602,1.4477078039828848e-05
22639,0,0.9965183550770178,0.0034816449229822504
22640,1,1.0691016083530513e-07,0.9999998930898392
22641,0,1.0,7.360104148863676e-22
22642,1,4.831370299385185e-06,0.9999951686297006
22643,0,0.9920783955131603,0.007921604486839621
22644,0,0.865173666346793,0.13482633365320695
22645,1,2.1574239743582524e-06,0.9999978425760256
22646,0,0.9999794761973498,2.052380265013764e-05
22647,1,0.04117414647280648,0.9588258535271935
22648,1,3.768096945577781e-12,0.9999999999962319
22649,1,0.0004111750502907574,0.9995888249497092
22650,1,0.0001455238870471387,0.9998544761129529
22651,1,0.02837794724559939,0.9716220527544006
22652,0,0.9999998888904179,1.1110958208690295e-07
22653,1,1.9837672171618692e-08,0.9999999801623278
22654,1,0.0,1.0
