id,rnn
22359,0.47137675
22360,0.35666472
22361,0.23027311
22362,0.37774462
22363,0.25346673
22364,0.5080284
22365,0.36102778
22366,0.66789424
22367,0.13804196
22368,0.23559399
22369,0.088564165
22370,0.45851693
22371,0.6371633
22372,0.2655623
22373,0.17639486
22374,0.316464
22375,0.17257425
22376,0.27958328
22377,0.33137834
22378,0.17582282
22379,0.8240436
22380,0.56727535
22381,0.6317376
22382,0.89261395
22383,0.5453046
22384,0.33844182
22385,0.81215477
22386,0.42587423
22387,0.6500962
22388,0.06634881
22389,0.38138294
22390,0.12810346
22391,0.39953172
22392,0.0910229
22393,0.20718737
22394,0.26808655
22395,0.5139538
22396,0.19255228
22397,0.43078595
22398,0.44754854
22399,0.7894135
22400,0.37490615
22401,0.40329581
22402,0.14796475
22403,0.28496614
22404,0.47976178
22405,0.5611317
22406,0.33989704
22407,0.8874216
22408,0.4050238
22409,0.19728647
22410,0.18255295
22411,0.55679834
22412,0.5263079
22413,0.16617304
22414,0.35799587
22415,0.44698396
22416,0.21091194
22417,0.6792162
22418,0.61058426
22419,0.5699198
22420,0.23405594
22421,0.20569997
22422,0.38282493
22423,0.1541503
22424,0.09486168
22425,0.5917295
22426,0.18728173
22427,0.7820448
22428,0.4507198
22429,0.38315532
22430,0.4452619
22431,0.45514986
22432,0.4635697
22433,0.6212921
22434,0.61375016
22435,0.2589641
22436,0.40712786
22437,0.19819728
22438,0.7422616
22439,0.18904953
22440,0.47484717
22441,0.7647752
22442,0.44737148
22443,0.3891698
22444,0.2869317
22445,0.42103365
22446,0.44428882
22447,0.59711987
22448,0.47491285
22449,0.5745947
22450,0.6454508
22451,0.6572947
22452,0.13268532
22453,0.5535186
22454,0.45017743
22455,0.5919648
22456,0.18636626
22457,0.06881732
22458,0.30758595
22459,0.5950376
22460,0.31757012
22461,0.26553297
22462,0.27653146
22463,0.20697269
22464,0.15590872
22465,0.50854903
22466,0.5157586
22467,0.8045051
22468,0.32250872
22469,0.09963714
22470,0.22032325
22471,0.8554357
22472,0.3770192
22473,0.278084
22474,0.3745931
22475,0.42051888
22476,0.46628293
22477,0.8090851
22478,0.8958552
22479,0.23677239
22480,0.85830873
22481,0.57472295
22482,0.62885135
22483,0.1677584
22484,0.29308152
22485,0.2701548
22486,0.7581028
22487,0.46652415
22488,0.112403736
22489,0.5511438
22490,0.28391778
22491,0.7944419
22492,0.31233898
22493,0.36158165
22494,0.22691128
22495,0.41110986
22496,0.19953746
22497,0.2813399
22498,0.49053198
22499,0.22958079
22500,0.24258128
22501,0.18700138
22502,0.51579624
22503,0.19275303
22504,0.106281206
22505,0.11660732
22506,0.57218087
22507,0.4444681
22508,0.491658
22509,0.3950767
22510,0.80325145
22511,0.29830313
22512,0.30886757
22513,0.33736932
22514,0.29951376
22515,0.3309895
22516,0.32323134
22517,0.49170306
22518,0.33296543
22519,1.1134099
22520,0.11368928
22521,0.5152805
22522,0.855246
22523,0.32270148
22524,0.5696362
22525,0.22302206
22526,0.12183106
22527,0.5468451
22528,0.34839296
22529,0.6033062
22530,0.51853174
22531,0.46348876
22532,0.48154232
22533,0.38731375
22534,0.34898758
22535,0.1821533
22536,0.38861224
22537,0.35042796
22538,0.1847849
22539,0.58378804
22540,0.09182681
22541,0.43136254
22542,0.4089454
22543,0.27064353
22544,0.4839322
22545,0.3708939
22546,0.33003742
22547,0.7688471
22548,0.15335357
22549,0.42426214
22550,0.16923699
22551,0.2728522
22552,0.29444978
22553,0.04072359
22554,0.50001436
22555,0.17364466
22556,0.06621055
22557,0.47493085
22558,0.29929394
22559,0.5694866
22560,0.23363787
22561,0.2039996
22562,0.75345176
22563,0.7673107
22564,0.5323444
22565,0.11463886
22566,0.16304184
22567,0.11340233
22568,0.33865818
22569,0.23085527
22570,0.23401006
22571,0.74955493
22572,0.52930015
22573,0.5823102
22574,0.6417327
22575,0.6266534
22576,0.6966741
22577,0.1413214
22578,0.4871495
22579,1.1134099
22580,0.55351835
22581,0.3686255
22582,0.36889035
22583,0.22494465
22584,0.012162081
22585,0.75362027
22586,0.17737693
22587,0.5678768
22588,0.10910126
22589,0.1941664
22590,0.24236979
22591,0.73707336
22592,0.17125185
22593,0.28049275
22594,0.22821893
22595,0.39467698
22596,0.13190567
22597,0.20334534
22598,0.1917391
22599,0.52199453
22600,0.20095274
22601,0.46250734
22602,0.41994172
22603,0.21254225
22604,0.47560206
22605,0.22809619
22606,0.559643
22607,0.14432135
22608,0.35648972
22609,0.31082883
22610,0.6852636
22611,0.5641152
22612,0.29935142
22613,0.7852498
22614,0.6782872
22615,0.5932334
22616,0.47338364
22617,0.37322596
22618,0.2822341
22619,0.4653778
22620,0.2130292
22621,0.8004331
22622,0.4275124
22623,0.38187274
22624,0.13228816
22625,1.0515857
22626,0.51411176
22627,0.12935445
22628,0.59032714
22629,0.5136557
22630,0.5952985
22631,0.41047078
22632,0.5799679
22633,0.2916159
22634,0.46598876
22635,0.16778736
22636,0.46311292
22637,0.40311
22638,0.25032055
22639,0.23172483
22640,0.26128423
22641,0.16150747
22642,0.2734189
22643,0.120858654
22644,0.23159708
22645,0.69742703
22646,0.3241046
22647,1.1134099
22648,0.4172356
22649,0.7102985
22650,0.6686619
22651,0.6271752
22652,0.25925857
22653,0.71776867
22654,0.52794206
22655,0.382591
22656,0.12239818
22657,0.6409164
22658,0.30575275
22659,0.34733766
22660,0.22451535
22661,0.47522384
22662,0.5963306
22663,0.37065852
22664,0.3684461
22665,0.60665035
22666,0.941129
22667,0.101472095
22668,0.25136614
22669,0.75262594
22670,0.23097287
22671,0.20535971
22672,0.3126479
22673,0.4113394
22674,0.51602405
22675,0.5522767
22676,0.38907492
22677,0.50382274
22678,0.22510733
22679,0.36166006
22680,0.31309336
22681,0.43083337
22682,0.34534514
22683,0.14763427
22684,0.7868806
22685,0.041120056
22686,0.4793274
22687,0.24862169
22688,0.4093931
22689,0.518505
22690,0.20348202
22691,0.29280168
22692,0.80361015
22693,0.20747522
22694,0.26671746
22695,0.44757265
22696,0.38710842
22697,0.44760787
22698,0.4283837
22699,0.33983332
22700,0.28776312
22701,0.48593122
22702,0.3353604
22703,0.043720093
22704,0.18847664
22705,0.34055066
22706,0.2812551
22707,0.6440893
22708,0.53530747
22709,0.1278122
22710,0.25537798
22711,0.33574933
22712,0.37423033
22713,0.6544106
22714,0.1556589
22715,0.23795274
22716,0.54734784
22717,0.27743295
22718,0.38206577
22719,0.34546757
22720,0.30277318
22721,0.1748117
22722,0.6124036
22723,0.1979054
22724,0.34746534
22725,0.14192529
22726,0.38515595
22727,0.02933554
22728,0.091527015
22729,0.4769886
22730,0.45287058
22731,0.19089724
22732,0.561696
22733,0.6506533
22734,0.46878275
22735,0.26406977
22736,0.60719645
22737,0.4629986
22738,0.13940528
22739,0.47712386
22740,0.19030587
22741,1.0455247
22742,0.06886293
22743,0.32338008
22744,0.20772186
22745,0.41958308
22746,0.5917651
22747,0.5836369
22748,0.18272102
22749,0.11546094
22750,0.6105971
22751,0.15115127
22752,0.3256386
22753,0.63162214
22754,0.19204035
22755,0.47763047
22756,0.50815016
22757,0.12138358
22758,0.731515
22759,0.7822526
22760,0.35095504
22761,0.6480015
22762,0.35019004
22763,0.37429363
22764,0.25348333
22765,0.39051026
22766,0.36342973
22767,0.11207246
22768,0.383633
22769,0.26050937
22770,0.2201763
22771,0.2103102
22772,0.7315109
22773,0.13887501
22774,0.3958487
22775,0.24189514
22776,0.41281462
22777,0.4811601
22778,0.20424275
22779,0.4019908
22780,0.63506234
22781,0.1450279
22782,0.53658015
22783,0.21393014
22784,0.5226768
22785,0.21572807
22786,0.12869538
22787,0.160721
22788,0.5386612
22789,0.49043697
22790,0.6491859
22791,0.31393126
22792,0.7075106
22793,0.22916296
22794,0.22409488
22795,0.44776762
22796,0.6140167
22797,0.23506705
22798,0.14222895
22799,0.36486346
22800,0.30315468
22801,0.61557794
22802,0.5865809
22803,1.0033672
22804,0.503973
22805,0.32578582
22806,0.6136257
22807,0.27113867
22808,0.24274194
22809,1.0252093
22810,0.15332633
22811,0.4453628
22812,0.18056433
22813,0.5147143
22814,0.17509662
22815,0.36216876
22816,0.18029752
22817,0.35439655
22818,1.1134099
22819,0.3851171
22820,0.367947
22821,0.7607808
22822,0.38055348
22823,0.22339879
22824,0.748649
22825,0.24775141
22826,0.21127726
22827,0.55710155
22828,0.35571617
22829,0.44036227
22830,0.25645164
22831,0.6672014
22832,0.10675839
22833,0.37373218
22834,0.11415771
22835,0.36315352
22836,0.4743843
22837,0.49580437
22838,0.5635907
22839,0.63673633
22840,0.67287934
22841,0.5900828
22842,0.5640728
22843,0.41822028
22844,0.73115855
22845,0.39061934
22846,0.72105765
22847,0.37069342
22848,0.20897445
22849,0.36593425
22850,0.2938458
22851,0.19334051
22852,0.7776424
22853,0.47545367
22854,0.47017822
22855,0.28655446
22856,0.42970943
22857,0.2667761
22858,0.2623209
22859,0.17362002
22860,0.2809706
22861,0.61665785
22862,0.27117527
22863,0.5263144
22864,0.27954727
22865,0.1367154
22866,0.46551394
22867,0.373293
22868,0.40865916
22869,0.140241
22870,0.20499113
22871,0.4391022
22872,0.18376563
22873,0.078454494
22874,0.18659632
22875,0.33448583
22876,0.6084238
22877,0.3090904
22878,0.17586061
22879,0.4902865
22880,0.5184248
22881,0.14085564
22882,0.47979712
22883,0.16158193
22884,0.5094947
22885,0.27137944
22886,0.16081378
22887,0.40992317
22888,0.43713206
22889,0.3283216
22890,0.44670942
22891,0.61171985
22892,0.24372087
22893,0.2268259
22894,0.3428072
22895,0.4920547
22896,0.19473138
22897,0.67881083
22898,0.20414081
22899,0.42339215
22900,0.5005209
22901,0.28576294
22902,0.62488616
22903,0.34806213
22904,0.51878434
22905,0.29300407
22906,0.3975469
22907,0.45703593
22908,0.4753555
22909,0.32333234
22910,0.36250034
22911,0.24974944
22912,0.57806253
22913,0.19137166
22914,0.32462513
22915,0.18801537
22916,0.37569782
22917,0.7289971
22918,0.14812094
22919,0.6756566
22920,0.5747302
22921,0.14050528
22922,0.35886982
22923,0.78131807
22924,0.15271096
22925,0.78474855
22926,0.54273736
22927,0.41535172
22928,0.47432834
22929,0.28799385
22930,0.70534456
22931,0.3515005
22932,0.638596
22933,0.42328176
22934,0.4694961
22935,0.45751035
22936,0.6376828
22937,0.44857994
22938,0.6533721
22939,0.3166276
22940,0.44454566
22941,0.2619385
22942,0.5375421
22943,0.40986478
22944,0.09559742
22945,1.0455247
22946,0.47891074
22947,0.26146352
22948,0.4173294
22949,1.1134099
22950,0.60010904
22951,0.51618403
22952,0.23533434
22953,0.13326381
22954,0.66193944
22955,0.1377902
22956,0.5708472
22957,0.34119496
22958,0.43896917
22959,0.8118316
22960,0.65345365
22961,0.5111708
22962,0.1433055
22963,0.26017666
22964,0.22587042
22965,0.25995734
22966,0.37325463
22967,0.12124542
22968,0.16112813
22969,0.18824486
22970,0.75344163
22971,0.22253807
22972,0.44528878
22973,0.80879456
22974,0.6737437
22975,0.2902861
22976,0.2131831
22977,0.11353216
22978,0.24757376
22979,0.20128636
22980,0.25761586
22981,0.2634322
22982,0.36260372
22983,0.61209416
22984,0.09604322
22985,0.23303288
22986,0.52788323
22987,0.45027435
22988,0.38573375
22989,0.53376085
22990,0.277206
22991,0.3647054
22992,0.4098099
22993,0.08721734
22994,0.5598136
22995,0.6442986
22996,0.86421144
22997,0.9250056
22998,0.39944315
22999,0.62688
23000,0.17891195
23001,0.3718772
23002,0.25176886
23003,0.45873582
23004,0.77981484
23005,0.4452764
23006,0.42405558
23007,0.24664709
23008,0.12595269
23009,0.370025
23010,0.23130678
23011,0.41738215
23012,0.7332999
23013,0.29975688
23014,0.48584726
23015,0.47149056
23016,0.5869512
23017,0.26958725
23018,0.44120157
23019,0.32242987
23020,0.32909268
23021,0.6133164
23022,0.28531125
23023,0.058765963
23024,0.5567564
23025,0.29158226
23026,0.6354049
23027,0.24366175
23028,0.3827281
23029,0.29519495
23030,0.41979742
23031,0.20860386
23032,0.44172198
23033,0.21345618
23034,0.24692146
23035,0.40180144
23036,0.79551846
23037,0.37507132
23038,0.117331326
23039,0.23642199
23040,0.38524956
23041,0.28835425
23042,0.6348255
23043,0.24966958
23044,0.34985718
23045,0.38666177
23046,0.48444402
23047,0.22667436
23048,0.5587437
23049,0.16236809
23050,0.13795726
23051,0.46558368
23052,0.32228333
23053,0.13606545
23054,0.22926317
23055,1.0003357
23056,0.31588984
23057,1.1134099
23058,0.7686462
23059,0.15270828
23060,0.26926947
23061,0.17319442
23062,0.22097406
23063,0.2176284
23064,0.5279237
23065,0.76412624
23066,0.5312357
23067,0.2808952
23068,0.1357655
23069,0.1513157
23070,0.4065954
23071,0.17137378
23072,0.35146803
23073,0.6056668
23074,0.2582962
23075,0.14752923
23076,0.5015497
23077,0.0413367
23078,0.31421432
23079,0.11363817
23080,0.34662482
23081,0.5004337
23082,0.0801718
23083,0.1235158
23084,0.17389764
23085,0.54394025
23086,0.9523504
23087,0.544294
23088,0.090312965
23089,0.41867977
23090,0.1863038
23091,0.616594
23092,0.11840107
23093,0.51777124
23094,0.11555088
23095,0.2261785
23096,0.340476
23097,0.1404883
23098,0.6364768
23099,0.31100482
23100,0.1947978
23101,0.6956216
23102,0.14808206
23103,0.08431824
23104,0.06008654
23105,0.25003734
23106,0.5179825
23107,0.23005083
23108,0.67547566
23109,0.4953159
23110,0.12875362
23111,0.2534791
23112,0.16361442
23113,0.5537912
23114,0.4786009
23115,0.6597615
23116,0.27071548
23117,0.15015753
23118,0.40800622
23119,0.6353433
23120,0.093189396
23121,0.79847914
23122,0.40029144
23123,0.68720853
23124,0.4657452
23125,0.07846499
23126,0.28669605
23127,0.24988729
23128,0.9122508
23129,0.44754612
23130,0.4347869
23131,0.5305958
23132,0.61249703
23133,0.3682936
23134,0.41360638
23135,0.38315862
23136,0.23438749
23137,0.77403754
23138,0.44274834
23139,0.53942114
23140,0.83092755
23141,0.32969695
23142,0.11812108
23143,0.7027722
23144,0.30679363
23145,0.20975004
23146,0.16982454
23147,0.325064
23148,0.52416694
23149,0.31700408
23150,0.27217335
23151,0.37632585
23152,0.27604106
23153,0.43826172
23154,0.5528637
23155,0.20677392
23156,0.5248972
23157,0.6075044
23158,0.2176722
23159,0.20957677
23160,0.3025442
23161,0.44102275
23162,0.40435186
23163,0.38654044
23164,0.24491946
23165,0.5400582
23166,0.25612515
23167,0.47777972
23168,0.4744663
23169,0.13877478
23170,0.8672796
23171,0.2508227
23172,0.4855853
23173,0.17564297
23174,0.37097612
23175,0.15692692
23176,0.4448968
23177,0.48390606
23178,0.47463247
23179,0.6758881
23180,0.14102474
23181,0.15973185
23182,0.29187825
23183,0.66992515
23184,0.16298583
23185,0.28870153
23186,0.49949962
23187,0.61058724
23188,0.29445046
23189,0.424602
23190,0.30845118
23191,0.29716545
23192,0.32754716
23193,0.39780805
23194,1.0625116
23195,0.25270447
23196,0.33970004
23197,0.1374728
23198,0.44933137
23199,0.3221953
23200,0.25375435
23201,0.22042933
23202,0.14309883
23203,0.35960546
23204,0.51394296
23205,0.065901466
23206,0.57992524
23207,0.13169296
23208,0.07863935
23209,0.16894026
23210,0.25835824
23211,0.19843705
23212,0.10967374
23213,0.36661097
23214,0.24830167
23215,0.19483572
23216,0.6176108
23217,0.47528097
23218,0.12142655
23219,0.4016409
23220,0.16759518
23221,0.46739066
23222,0.32658285
23223,0.6855213
23224,0.29627824
23225,0.5694866
23226,0.24017029
23227,0.32673866
23228,0.45432544
23229,0.6847769
23230,0.6715031
23231,0.5337345
23232,0.38652995
23233,0.45746976
23234,0.57585746
23235,0.5084087
23236,0.11841334
23237,0.43310392
23238,0.7824636
23239,0.5797005
23240,0.55343544
23241,0.46116304
23242,0.29933605
23243,0.5430346
23244,0.24438654
23245,0.36871865
23246,0.17367135
23247,0.5434504
23248,0.16624434
23249,0.69387335
23250,0.18099387
23251,0.2729367
23252,0.2194091
23253,0.34087333
23254,0.25767267
23255,0.76347345
23256,0.25794944
23257,0.45907843
23258,0.29400203
23259,0.3417594
23260,0.19395338
23261,0.4221754
23262,0.5410923
23263,0.26350006
23264,0.6136135
23265,0.5472402
23266,0.36936483
23267,0.30173272
23268,1.1134099
23269,0.511183
23270,0.22850156
23271,0.40410706
23272,0.3413403
23273,0.7395125
23274,0.32699013
23275,0.11696444
23276,0.3496201
23277,0.55142725
23278,0.3991403
23279,0.25047734
23280,0.5431946
23281,0.44977796
23282,0.083876014
23283,0.52015525
23284,0.5419698
23285,0.16600654
23286,0.7868336
23287,0.3322936
23288,0.103334896
23289,0.5402518
23290,0.32760885
23291,0.22645234
23292,0.29071546
23293,0.3469813
23294,0.2721133
23295,0.52392215
23296,0.30523705
23297,0.18729517
23298,0.1198291
23299,0.6507784
23300,0.36206412
23301,0.34551275
23302,1.0869682
23303,0.271973
23304,0.47504333
23305,0.65633553
23306,0.7216631
23307,0.5566048
23308,0.27278093
23309,0.3246837
23310,0.5139477
23311,0.14143978
23312,0.46152535
23313,0.6665394
23314,0.66738373
23315,0.20674482
23316,0.437928
23317,0.23205419
23318,0.8436927
23319,0.50200194
23320,0.27942035
23321,0.17156167
23322,0.25892776
23323,0.48142868
23324,0.6005562
23325,0.8199774
23326,0.83869195
23327,0.40700746
23328,0.7817079
23329,0.4579938
23330,0.49808997
23331,0.5693675
23332,0.73375726
23333,0.4909588
23334,0.14720462
23335,0.33723757
23336,0.15405859
23337,0.16727333
23338,0.55277747
23339,0.21412878
23340,0.45089862
23341,0.2899918
23342,0.23969643
23343,0.6170927
23344,0.5599764
23345,1.1134099
23346,0.45079002
23347,0.36370504
23348,0.26817042
23349,0.3467259
23350,0.13049771
23351,0.66217726
23352,0.3416566
23353,0.6335645
23354,0.4002568
23355,0.26605538
23356,0.11624621
23357,0.822102
23358,0.26864845
23359,0.4330743
23360,0.16220811
23361,0.7033498
23362,0.41105035
23363,0.22951776
23364,0.49054798
23365,0.1929676
23366,0.2406576
23367,0.5901936
23368,0.66118324
23369,0.5138063
23370,0.43108323
23371,0.20481905
23372,0.5216062
23373,0.5459041
23374,0.6051424
23375,0.6439235
23376,0.61337894
23377,0.27196777
23378,0.13417394
23379,0.61188513
23380,0.7732243
23381,0.54006296
23382,0.46595448
23383,1.1134099
23384,0.17051962
23385,1.1134099
23386,0.5437144
23387,0.3891763
23388,0.6956237
23389,0.1819769
23390,0.7123637
23391,0.30067652
23392,0.16581084
23393,0.52109665
23394,0.64525354
23395,0.35957974
23396,0.10752462
23397,0.81568575
23398,0.54694426
23399,0.74116516
23400,0.6483996
23401,0.14169794
23402,0.3358006
23403,0.39007208
23404,0.5129639
23405,0.3022092
23406,0.33492976
23407,0.47673705
23408,0.62752503
23409,0.47869033
23410,0.68046147
23411,0.74418145
23412,0.03410942
23413,0.2057468
23414,0.31340578
23415,0.6656684
23416,0.15711905
23417,0.35354206
23418,0.5159236
23419,0.5212782
23420,0.037174504
23421,0.35791546
23422,0.43181843
23423,0.7409196
23424,0.68257904
23425,0.66985124
23426,0.39958516
23427,0.21956778
23428,0.4845524
23429,0.78958756
23430,0.067726605
23431,0.3253324
23432,0.4846545
23433,0.580223
23434,0.47221324
23435,0.33118522
23436,0.6496591
23437,0.3128052
23438,0.2398866
23439,0.7125136
23440,0.6062975
23441,0.112971656
23442,0.4776573
23443,0.51230174
23444,0.15923876
23445,0.8287654
23446,0.50193757
23447,0.31489998
23448,0.14778323
23449,0.4386924
23450,0.58262503
23451,0.49409115
23452,0.26686412
23453,0.31488818
23454,0.5701118
23455,0.15663144
23456,0.5585214
23457,0.3328852
23458,0.23226026
23459,0.70969087
23460,0.531779
23461,0.17755388
23462,0.112273924
23463,0.3863126
23464,0.25127453
23465,0.4294968
23466,0.3574351
23467,0.51942605
23468,0.6589301
23469,0.13312438
23470,0.3777281
23471,0.36566055
23472,0.34937498
23473,0.68126816
23474,0.2793373
23475,0.24128757
23476,0.2815728
23477,0.36436808
23478,0.3931275
23479,0.27149975
23480,0.49944684
23481,0.85031044
23482,0.5632308
23483,0.35920084
23484,0.30084166
23485,0.59139514
23486,0.32641828
23487,0.50020695
23488,0.40854034
23489,0.2064411
23490,0.41078123
23491,0.2575051
23492,0.16535433
23493,0.4022234
23494,0.44916844
23495,0.72200006
23496,0.43726173
23497,0.23592515
23498,0.43278715
23499,0.35608387
23500,0.59510714
23501,0.25034726
23502,0.28070435
23503,0.18749572
23504,0.45624918
23505,0.53077626
23506,0.5817052
23507,0.5891844
23508,0.15232518
23509,0.6711414
23510,0.14527486
23511,0.57230794
23512,0.2448017
23513,0.6270559
23514,0.1470755
23515,0.14095491
23516,0.08307779
23517,0.6986791
23518,0.07286166
23519,0.14530213
23520,0.49357155
23521,0.5284521
23522,0.4749898
23523,0.75001514
23524,0.6124364
23525,0.5021708
23526,0.11024196
23527,0.038815234
23528,0.28842944
23529,0.74706775
23530,0.19728476
23531,0.5332623
23532,0.3657172
23533,0.6679819
23534,0.61612415
23535,0.18106025
23536,0.59740686
23537,0.49741676
23538,0.23859385
23539,0.08106633
23540,0.4412865
23541,0.4827198
23542,0.3723963
23543,0.1648183
23544,0.36391476
23545,0.7481237
23546,0.09665844
23547,0.3080561
23548,0.7002103
23549,0.4793894
23550,0.25628248
23551,0.6196095
23552,0.70855296
23553,0.754238
23554,0.26390216
23555,0.34886962
23556,0.13879952
23557,0.21949808
23558,0.71507555
23559,0.42462185
23560,0.08746742
23561,0.1728903
23562,0.1977433
23563,0.075374305
23564,0.4070964
23565,0.47636124
23566,0.19712546
23567,0.16228174
23568,0.40848953
23569,0.4584129
23570,0.47406003
23571,0.34524372
23572,0.7102591
23573,0.33517963
23574,0.39082295
23575,0.63914937
23576,0.37945563
23577,0.15043315
23578,0.19749372
23579,0.60339034
23580,0.19609247
23581,0.24376687
23582,0.34185204
23583,0.3186708
23584,0.4008683
23585,0.19792852
23586,0.2508693
23587,0.38340712
23588,0.72436273
23589,0.5531259
23590,0.114078455
23591,0.17309804
23592,0.20341802
23593,0.6126283
23594,0.34496096
23595,0.5697876
23596,0.4038861
23597,0.21634781
23598,0.05873663
23599,0.7363853
23600,0.37223527
23601,0.57439655
23602,0.14538746
23603,0.19889575
23604,0.59176296
23605,0.24607174
23606,0.16133066
23607,0.1942898
23608,0.27523884
23609,0.20769675
23610,0.4769618
23611,0.2724987
23612,0.32606882
23613,0.2527922
23614,0.3005413
23615,0.6028754
23616,0.2397983
23617,0.6318552
23618,0.40718132
23619,0.74175495
23620,0.5999292
23621,0.56023806
23622,0.28875375
23623,0.19016497
23624,0.33440498
23625,0.21182618
23626,0.30084944
23627,0.49645725
23628,0.16558196
23629,0.090782814
23630,0.44838926
23631,0.5502641
23632,0.19524254
23633,0.21151441
23634,0.4189787
23635,0.40523994
23636,0.20296232
23637,0.20145845
23638,0.391968
23639,0.12302338
23640,0.36259338
23641,0.2754577
23642,0.35786176
23643,0.3248833
23644,0.15396434
23645,0.8338169
23646,0.71027094
23647,0.23018512
23648,0.56163675
23649,1.1134099
23650,0.24194434
23651,0.30508915
23652,0.19429056
23653,1.0907298
23654,0.4645246
23655,0.27765498
23656,0.065000504
23657,0.5289172
23658,0.2812629
23659,0.1259463
23660,0.33701715
23661,0.50212175
23662,0.53532827
23663,0.17805775
23664,0.46799278
23665,0.276148
23666,0.45608285
23667,0.3457809
23668,0.16748965
23669,0.33038133
23670,0.49527538
23671,0.6379374
23672,0.37273833
23673,0.4312028
23674,0.3153669
23675,0.48605937
23676,0.46444508
23677,0.48010182
23678,1.1134099
23679,0.55179507
23680,0.63577074
23681,0.15251346
23682,0.16222857
23683,0.23274899
23684,0.70780766
23685,0.10339645
23686,0.47715458
23687,0.30218726
23688,0.77165616
23689,0.6218978
23690,0.30574644
23691,0.13311163
23692,1.1134099
23693,0.23638546
23694,0.2087765
23695,0.29070574
23696,0.12530579
23697,0.1118415
23698,0.28883564
23699,0.15518393
23700,1.1134099
23701,0.23423713
23702,0.8614791
23703,0.37238488
23704,0.5263484
23705,0.3969961
23706,0.36403516
23707,0.25351968
23708,0.3953945
23709,0.34475356
23710,0.39668748
23711,0.55561
23712,0.3348301
23713,0.1819518
23714,0.6360441
23715,0.24896105
23716,0.5788517
23717,0.24545622
23718,0.5837434
23719,0.5177115
23720,0.2704786
23721,0.6000969
23722,0.74604744
23723,0.24731831
23724,0.6823217
23725,0.2623198
23726,0.35344052
23727,0.5623936
23728,0.6254619
23729,0.49833933
23730,0.31039345
23731,0.3002488
23732,0.1831892
23733,0.6122642
23734,0.13419108
23735,0.78041214
23736,0.71806175
23737,0.3242915
23738,0.22462025
23739,0.32288417
23740,0.1832944
23741,0.49102306
23742,0.7106716
23743,0.6826516
23744,0.35547796
23745,0.69434977
23746,0.17747799
23747,0.5286572
23748,0.71376115
23749,0.13402973
23750,0.49503112
23751,0.70652086
23752,0.21942686
23753,0.40669566
23754,0.38721985
23755,0.338207
23756,0.07160961
23757,0.68798196
23758,0.45331857
23759,0.14776583
23760,0.2622123
23761,0.73205644
23762,0.28788972
23763,0.25092888
23764,0.5240773
23765,0.3314431
23766,1.0850533
23767,0.36204618
23768,0.5754159
23769,0.46437
23770,0.26782745
23771,0.20974024
23772,0.24927087
23773,0.07110503
23774,1.0772318
23775,0.5223267
23776,0.2058896
23777,0.18946339
23778,0.6499501
23779,0.36753228
23780,0.36667222
23781,0.27702704
23782,0.23093674
23783,0.4304175
23784,0.5578895
23785,0.35901445
23786,0.019435339
23787,0.77502114
23788,0.5468901
23789,0.56761366
23790,0.2063929
23791,0.54433995
23792,0.38482562
23793,0.40294492
23794,0.4067894
23795,0.4951282
23796,0.16210558
23797,0.14921495
23798,1.1134099
23799,0.39028826
